"variable","percent.contribution","permutation.importance"
"bio12",6.0579,10.2293
"bio15",2.0093,2.6655
"bio17",9.2083,0.4968
"bio2",4.4634,5.8601
"bio4",26.3661,34.9984
"bio9",3.48,3.2049
"elevation",22.8176,39.0907
"ruggedness",22.2657,0.3819
"sand",3.1738,2.0476
"soc",0.158,1.0247
