"variable","percent.contribution","permutation.importance"
"bio13",0,0
"bio2",0,0
"bio4",0,0
"bio8",23.8913,1.9399
"nitrogen",0,0
"ruggedness",76.1087,98.0601
"sand",0,0
"soc",0,0
