LandCover_3_Deciduousbroadleaf,x,y
17.0,-102.29167485,18.54166815
0.0,92.70834075,50.62500405
0.0,14.79166785,58.95833805
0.0,62.29167165,68.54167215
0.0,6.04166714999999,63.12500505
0.0,6.45833385,48.95833725
0.0,168.54168015,64.79167185
0.0,111.04167555,48.12500385
8.0,102.70834155,51.04167075
0.0,101.45834145,27.29166885
0.0,26.45833545,39.79166985
0.0,145.20834495,-15.20833455
0.0,96.04167435,16.87500135
0.0,114.37500915,34.79166945
0.0,-135.20834415,70.20833895
0.0,-95.20834095,50.62500405
0.0,34.79166945,53.54167095
0.0,-73.95833925,47.70833715
0.0,43.54167015,63.12500505
0.0,-115.62500925,53.95833765
0.0,-151.45834545,66.45833865
0.0,128.12501025,56.04167115
0.0,140.20834455,64.37500515
0.0,170.20834695,60.62500485
0.0,60.20833815,59.79167145
8.0,117.29167605,54.37500435
0.0,106.87500855,25.20833535
0.0,62.70833835,56.87500455
25.0,50.62500405,58.12500465
0.0,-120.62500965,70.20833895
0.0,103.95834165,37.29166965
0.0,80.62500645,72.29167245
0.0,14.79166785,76.87500615
0.0,116.04167595,31.87500255
0.0,27.70833555,64.37500515
0.0,139.37501115,65.62500525
0.0,110.62500885,73.12500585
0.0,-101.45834145,51.87500415
6.0,28.12500225,66.45833865
0.0,-73.12500585,55.62500445
11.0,56.87500455,63.54167175
0.0,95.62500765,74.37500595
0.0,-116.04167595,41.87500335
0.0,73.95833925,36.87500295
0.0,11.45833425,41.87500335
0.0,126.87501015,33.54166935
0.0,-108.95834205,54.37500435
0.0,108.12500865,47.70833715
11.0,-90.62500725,30.62500245
0.0,162.29167965,58.12500465
0.0,130.20834375,-29.37500235
0.0,-162.70834635,68.54167215
0.0,117.29167605,-32.29166925
0.0,-108.95834205,28.12500225
0.0,158.95834605,55.20833775
11.0,77.29167285,56.04167115
0.0,103.54167495,1.04166675
0.0,123.95834325,43.95833685
0.0,37.70833635,61.45833825
0.0,-124.37500995,43.54167015
0.0,-81.04167315,30.62500245
0.0,107.70834195,36.87500295
100.0,-85.62500685,36.45833625
8.0,42.29167005,41.87500335
52.0,-92.29167405,45.62500365
0.0,120.20834295,43.95833685
0.0,14.37500115,61.87500495
25.0,15.20833455,45.62500365
0.0,123.54167655,43.95833685
0.0,113.95834245,0.625000049999997
0.0,119.37500955,46.87500375
0.0,-101.87500815,63.95833845
0.0,-100.62500805,59.37500475
0.0,49.37500395,-17.29166805
5.0,-90.62500725,44.79167025
0.0,89.79167385,64.37500515
0.0,167.29168005,-20.62500165
0.0,84.79167345,60.62500485
0.0,-156.45834585,59.79167145
0.0,-95.62500765,36.45833625
0.0,-72.70833915,-8.54166735
0.0,-101.87500815,58.95833805
0.0,-17.70833475,64.37500515
0.0,-131.87501055,60.62500485
0.0,18.12500145,60.20833815
0.0,42.29167005,61.87500495
0.0,132.70834395,45.20833695
0.0,-72.29167245,-40.62500325
0.0,101.45834145,56.87500455
0.0,-97.70834115,47.70833715
0.0,82.29167325,73.54167255
0.0,55.62500445,55.62500445
18.0,-158.12501265,60.62500485
0.0,-112.29167565,51.87500415
0.0,166.04167995,61.45833825
0.0,8.54166734999998,38.95833645
0.0,120.62500965,53.54167095
0.0,88.95834045,48.12500385
0.0,141.45834465,-36.87500295
0.0,-83.54167335,22.70833515
47.0,-87.70834035,33.12500265
0.0,27.29166885,57.29167125
0.0,146.45834505,68.95833885
0.0,98.54167455,30.20833575
0.0,-67.70833875,53.12500425
0.0,168.12501345,-16.45833465
7.0,146.87501175,-42.29167005
0.0,42.70833675,62.70833835
0.0,12.70833435,78.95833965
0.0,68.54167215,64.79167185
0.0,1.04166674999999,41.45833665
0.0,-96.87500775,60.62500485
0.0,24.79166865,63.12500505
0.0,-144.79167825,61.04167155
0.0,-2.70833355000002,36.04166955
0.0,169.37501355,64.79167185
0.0,99.79167465,2.70833354999999
0.0,-105.62500845,38.12500305
0.0,58.54167135,61.04167155
0.0,-161.87501295,60.62500485
11.0,30.62500245,52.70833755
0.0,111.04167555,33.12500265
0.0,-64.37500515,64.37500515
0.0,-89.79167385,51.87500415
0.0,-71.87500575,-17.29166805
0.0,19.37500155,42.29167005
9.0,46.87500375,61.04167155
0.0,114.79167585,60.62500485
0.0,-110.20834215,50.62500405
23.0,17.29166805,44.37500355
0.0,118.95834285,46.04167035
0.0,88.12500705,70.62500565
0.0,-68.12500545,50.62500405
9.0,-85.62500685,30.62500245
0.0,-161.87501295,66.04167195
0.0,77.29167285,59.79167145
8.0,15.20833455,48.54167055
97.0,30.20833575,-30.62500245
0.0,98.12500785,8.54166735
0.0,35.20833615,66.04167195
0.0,-68.54167215,56.87500455
0.0,0.208333349999975,49.37500395
0.0,16.04166795,40.62500325
0.0,101.45834145,48.54167055
11.0,15.62500125,59.37500475
5.0,-69.79167225,46.87500375
0.0,1.45833345,48.95833725
0.0,-87.29167365,53.12500425
0.0,156.04167915,68.54167215
0.0,-78.12500625,44.79167025
0.0,108.12500865,35.20833615
0.0,141.87501135,-13.12500105
73.0,10.62500085,43.95833685
3.0,98.95834125,30.62500245
9.0,83.12500665,55.20833775
0.0,-94.79167425,28.95833565
0.0,117.29167605,53.54167095
0.0,106.04167515,31.87500255
0.0,-115.62500925,56.87500455
0.0,-47.70833715,61.04167155
0.0,103.95834165,30.20833575
5.0,73.12500585,40.20833655
48.0,97.29167445,20.20833495
0.0,171.45834705,65.62500525
0.0,62.29167165,61.87500495
0.0,110.62500885,-1.04166675
0.0,11.04166755,44.79167025
0.0,31.45833585,60.62500485
0.0,-90.20834055,36.04166955
0.0,5.20833374999998,50.62500405
0.0,12.70833435,78.12500625
0.0,93.54167415,24.79166865
3.0,6.45833385,59.37500475
0.0,-157.70834595,68.95833885
0.0,125.20834335,25.20833535
0.0,172.29168045,63.95833845
0.0,114.79167585,24.37500195
0.0,-71.87500575,-41.45833665
0.0,112.29167565,61.87500495
0.0,-126.45834345,56.45833785
16.0,55.20833775,64.37500515
9.0,-90.20834055,42.29167005
0.0,-76.04167275,34.37500275
0.0,-64.79167185,62.70833835
0.0,31.45833585,66.04167195
0.0,-79.79167305,28.54166895
0.0,-123.12500985,56.87500455
4.0,95.20834095,26.04166875
0.0,65.20833855,69.37500555
3.0,15.62500125,52.29167085
0.0,116.04167595,2.29166685
0.0,-69.79167225,-53.54167095
0.0,103.12500825,34.79166945
42.0,-95.62500765,16.04166795
15.0,-121.87500975,55.62500445
0.0,13.54166775,58.95833805
5.0,-130.62501045,56.45833785
0.0,52.70833755,40.62500325
0.0,92.70834075,8.54166735
0.0,-111.04167555,39.79166985
0.0,11.45833425,42.70833675
0.0,-114.79167585,46.45833705
0.0,-78.12500625,51.87500415
0.0,-91.04167395,16.87500135
0.0,-25.62500205,73.12500585
0.0,-89.79167385,63.95833845
0.0,128.54167695,34.37500275
0.0,-63.95833845,43.95833685
0.0,120.62500965,23.54166855
1.0,11.04166755,49.79167065
0.0,122.29167645,47.29167045
0.0,9.79166744999998,46.04167035
0.0,-105.62500845,23.54166855
0.0,83.54167335,61.04167155
10.0,21.87500175,39.79166985
0.0,41.87500335,57.29167125
0.0,13.54166775,51.87500415
0.0,128.12501025,32.70833595
0.0,78.95833965,43.12500345
0.0,-65.62500525,53.54167095
0.0,-22.29166845,69.79167225
0.0,133.95834405,-6.45833385
0.0,103.54167495,36.45833625
0.0,134.37501075,55.20833775
0.0,4.79166705,37.29166965
11.0,53.12500425,60.20833815
0.0,-77.70833955,54.79167105
15.0,-89.79167385,44.79167025
0.0,92.70834075,63.12500505
0.0,108.54167535,29.37500235
0.0,-71.87500575,56.04167115
0.0,75.62500605,11.45833425
0.0,-117.70834275,56.87500455
0.0,139.79167785,-31.87500255
0.0,-120.20834295,33.95833605
0.0,-106.45834185,60.20833815
0.0,1.04166674999999,53.54167095
0.0,170.20834695,66.04167195
0.0,36.04166955,64.37500515
0.0,96.04167435,25.20833535
0.0,-103.12500825,53.12500425
21.0,91.04167395,27.29166885
0.0,33.12500265,69.79167225
0.0,99.79167465,27.70833555
0.0,70.20833895,63.95833845
0.0,104.37500835,59.37500475
47.0,31.04166915,-27.70833555
0.0,38.54166975,66.04167195
0.0,83.54167335,64.37500515
0.0,92.29167405,66.45833865
0.0,10.20833415,50.20833735
0.0,-76.45833945,53.12500425
0.0,-147.70834515,62.70833835
0.0,-79.79167305,61.45833825
11.0,17.70833475,47.70833715
0.0,-113.12500905,36.04166955
0.0,-164.79167985,61.87500495
3.0,11.45833425,58.12500465
0.0,77.29167285,72.29167245
0.0,-54.37500435,49.37500395
0.0,126.04167675,33.54166935
29.0,-4.37500035000002,43.12500345
0.0,-98.12500785,16.04166795
0.0,-139.37501115,58.95833805
0.0,137.70834435,34.79166945
0.0,13.54166775,58.54167135
0.0,141.87501135,46.87500375
0.0,-123.12500985,67.70833875
0.0,98.12500785,51.04167075
0.0,56.87500455,68.12500545
0.0,-123.95834325,48.54167055
0.0,117.70834275,42.29167005
0.0,-150.62501205,58.95833805
0.0,23.12500185,55.62500445
0.0,93.95834085,72.29167245
0.0,98.12500785,28.95833565
0.0,96.45834105,26.87500215
0.0,-62.70833835,49.79167065
0.0,-93.12500745,58.95833805
9.0,11.04166755,50.20833735
0.0,33.54166935,52.29167085
0.0,-122.70834315,51.87500415
0.0,-128.12501025,56.45833785
0.0,38.12500305,16.45833465
0.0,-132.29167725,63.12500505
0.0,160.20834615,56.04167115
10.0,24.37500195,62.29167165
0.0,-78.12500625,50.20833735
0.0,-59.79167145,46.45833705
0.0,86.45834025,73.54167255
0.0,-124.79167665,73.54167255
0.0,-124.37500995,73.12500585
0.0,27.70833555,48.12500385
0.0,126.45834345,34.79166945
9.0,146.87501175,-41.45833665
0.0,-149.37501195,67.70833875
0.0,-104.37500835,59.37500475
7.0,86.87500695,63.95833845
41.0,-108.54167535,28.12500225
0.0,-154.79167905,57.29167125
0.0,-164.37501315,64.79167185
0.0,-0.625000050000011,38.54166975
9.0,12.70833435,46.87500375
0.0,98.54167455,71.87500575
0.0,125.62501005,37.29166965
0.0,-135.20834415,68.54167215
0.0,17.29166805,57.70833795
0.0,33.54166935,66.87500535
0.0,-159.79167945,56.87500455
0.0,51.87500415,68.12500545
0.0,98.12500785,50.62500405
6.0,50.20833735,55.20833775
0.0,-0.625000050000011,46.04167035
0.0,22.70833515,71.04167235
0.0,-109.37500875,30.20833575
0.0,140.62501125,74.79167265
0.0,-113.12500905,50.20833735
0.0,-157.29167925,71.04167235
0.0,85.62500685,70.20833895
0.0,36.45833625,53.12500425
0.0,102.29167485,38.95833645
0.0,43.95833685,65.20833855
0.0,77.70833955,69.79167225
0.0,94.79167425,71.87500575
0.0,117.29167605,23.54166855
17.0,12.70833435,58.12500465
0.0,54.37500435,67.29167205
0.0,106.04167515,26.87500215
4.0,44.37500355,60.62500485
0.0,106.45834185,28.95833565
0.0,79.79167305,30.62500245
0.0,89.79167385,48.12500385
0.0,-95.20834095,63.12500505
0.0,91.04167395,63.54167175
22.0,30.20833575,58.12500465
3.0,161.04167955,58.12500465
28.0,56.04167115,66.87500535
0.0,106.04167515,52.29167085
0.0,-117.29167605,41.87500335
0.0,111.45834225,-3.54166695000001
0.0,98.12500785,7.29166725
0.0,138.54167775,-8.54166735
8.0,-89.37500715,38.95833645
8.0,27.70833555,-31.04166915
0.0,125.62501005,43.95833685
27.0,-97.70834115,51.45833745
0.0,-158.54167935,67.29167205
0.0,4.37500034999999,60.62500485
0.0,-92.29167405,63.54167175
13.0,19.79166825,-34.37500275
0.0,22.70833515,59.37500475
0.0,91.04167395,68.12500545
0.0,123.12500985,57.70833795
0.0,-117.70834275,43.54167015
0.0,94.37500755,31.04166915
6.0,42.29167005,64.79167185
14.0,161.04167955,58.95833805
0.0,-72.70833915,61.87500495
0.0,146.87501175,61.04167155
0.0,131.45834385,52.70833755
38.0,-8.12500065,41.45833665
0.0,-70.62500565,41.04166995
0.0,103.12500825,17.29166805
31.0,38.12500305,56.87500455
0.0,-111.45834225,42.29167005
0.0,29.37500235,-26.45833545
0.0,-113.95834245,46.45833705
0.0,-73.12500585,46.45833705
0.0,18.54166815,-33.12500265
0.0,-139.79167785,59.37500475
0.0,108.95834205,34.37500275
0.0,-148.12501185,60.20833815
0.0,-113.95834245,68.54167215
3.0,-146.87501175,63.12500505
0.0,-35.20833615,66.04167195
0.0,34.79166945,60.62500485
43.0,22.70833515,48.95833725
0.0,-158.54167935,66.45833865
4.0,-83.12500665,32.29166925
0.0,-133.54167735,60.62500485
0.0,110.62500885,27.29166885
0.0,152.29167885,-24.79166865
0.0,-113.95834245,69.37500555
0.0,140.20834455,-35.62500285
0.0,98.12500785,26.45833545
0.0,121.04167635,27.70833555
0.0,71.87500575,68.54167215
0.0,-157.29167925,66.87500535
0.0,112.70834235,2.29166685
0.0,137.29167765,63.95833845
0.0,-70.62500565,53.12500425
0.0,44.79167025,61.45833825
0.0,82.29167325,66.87500535
0.0,-67.70833875,49.37500395
0.0,-81.45833985,25.62500205
0.0,89.79167385,61.04167155
18.0,2.70833354999999,43.95833685
0.0,-113.95834245,45.20833695
0.0,17.70833475,51.45833745
0.0,-42.29167005,60.62500485
0.0,0.208333349999975,42.29167005
0.0,-8.54166735000001,38.95833645
0.0,-99.37500795,61.04167155
0.0,130.62501045,46.04167035
0.0,79.37500635,65.20833855
0.0,173.54168055,63.54167175
0.0,-107.70834195,33.12500265
0.0,-141.04167795,68.12500545
0.0,129.79167705,33.95833605
0.0,-116.87500935,33.12500265
54.0,1.87500014999998,45.62500365
0.0,101.04167475,63.12500505
0.0,12.70833435,49.37500395
0.0,-89.79167385,49.79167065
0.0,53.95833765,63.95833845
0.0,-7.70833395000002,58.12500465
0.0,81.04167315,42.29167005
0.0,100.20834135,52.70833755
0.0,38.12500305,68.12500545
0.0,38.95833645,49.79167065
52.0,-74.79167265,46.04167035
0.0,-97.70834115,35.20833615
0.0,-105.62500845,65.20833855
0.0,53.54167095,72.29167245
0.0,-74.37500595,39.79166985
31.0,-85.20834015,49.79167065
0.0,-55.20833775,51.45833745
0.0,-117.70834275,47.29167045
0.0,-87.70834035,29.79166905
0.0,-101.45834145,27.70833555
0.0,-118.12500945,66.87500535
0.0,115.20834255,58.54167135
5.0,142.70834475,43.54167015
3.0,153.54167895,-28.54166895
2.0,53.95833765,67.29167205
0.0,-121.04167635,66.87500535
0.0,-70.20833895,43.54167015
0.0,-94.37500755,17.70833475
0.0,96.87500775,74.37500595
0.0,18.54166815,63.12500505
0.0,42.29167005,41.04166995
0.0,119.37500955,35.62500285
0.0,78.54167295,63.12500505
0.0,119.79167625,28.95833565
0.0,-99.37500795,32.70833595
0.0,-153.95834565,56.45833785
0.0,114.37500915,38.12500305
0.0,150.62501205,59.79167145
13.0,73.54167255,34.37500275
0.0,31.04166915,53.12500425
0.0,92.70834075,8.12500065
8.0,22.29166845,56.45833785
8.0,88.95834045,54.79167105
0.0,-103.95834165,23.12500185
0.0,138.54167775,46.87500375
0.0,-69.79167225,41.87500335
0.0,-114.37500915,43.95833685
0.0,109.37500875,30.20833575
0.0,41.04166995,39.79166985
0.0,9.79166744999998,49.79167065
0.0,141.04167795,60.62500485
0.0,-107.70834195,66.04167195
0.0,-159.37501275,63.12500505
0.0,158.54167935,58.12500465
0.0,13.95833445,55.62500445
0.0,138.95834445,57.70833795
0.0,-126.87501015,62.29167165
0.0,-62.70833835,44.79167025
16.0,28.54166895,-25.20833535
0.0,34.79166945,65.20833855
0.0,-116.87500935,66.04167195
26.0,104.37500835,13.54166775
0.0,-133.54167735,65.20833855
20.0,-3.95833365000001,53.12500425
5.0,104.79167505,21.87500175
0.0,-118.95834285,57.29167125
0.0,-105.20834175,53.95833765
0.0,-88.12500705,44.37500355
0.0,83.95834005,73.12500585
0.0,96.87500775,3.95833365
0.0,119.79167625,-1.87500015000001
0.0,-159.79167945,62.29167165
0.0,103.95834165,14.37500115
0.0,138.54167775,-30.20833575
0.0,129.37501035,58.54167135
0.0,104.37500835,31.87500255
0.0,-94.79167425,51.04167075
0.0,-92.29167405,56.87500455
0.0,-162.70834635,69.37500555
0.0,-140.20834455,60.62500485
0.0,4.79166705,43.95833685
0.0,119.37500955,41.87500335
0.0,122.29167645,43.12500345
0.0,91.87500735,53.12500425
17.0,14.79166785,67.29167205
43.0,-79.79167305,39.37500315
15.0,-88.54167375,38.95833645
0.0,108.95834205,11.45833425
0.0,135.62501085,-13.54166775
0.0,-142.70834475,63.12500505
0.0,-149.37501195,63.54167175
0.0,-98.12500785,36.45833625
0.0,-78.12500625,58.95833805
0.0,13.54166775,63.95833845
0.0,113.95834245,-27.70833555
0.0,-36.87500295,66.04167195
0.0,118.95834285,54.37500435
0.0,-102.29167485,65.62500525
0.0,-124.37500995,47.29167045
0.0,65.62500525,63.12500505
0.0,-76.04167275,68.12500545
16.0,128.54167695,41.04166995
0.0,35.62500285,32.70833595
0.0,3.54166694999998,49.37500395
0.0,96.45834105,31.87500255
0.0,-158.12501265,71.45833905
0.0,-118.95834285,38.54166975
0.0,119.37500955,-30.20833575
0.0,-161.45834625,56.04167115
0.0,38.12500305,45.62500365
0.0,-134.37501075,59.79167145
0.0,26.04166875,39.79166985
0.0,116.04167595,52.29167085
0.0,-73.54167255,-39.79166985
0.0,115.20834255,51.87500415
3.0,88.54167375,53.95833765
0.0,139.79167785,76.04167275
0.0,125.20834335,37.29166965
0.0,139.79167785,40.20833655
0.0,-123.12500985,43.54167015
0.0,99.79167465,49.79167065
69.0,-79.79167305,40.20833655
0.0,17.29166805,68.95833885
0.0,-123.12500985,48.54167055
0.0,-93.54167415,52.29167085
0.0,-103.12500825,61.87500495
30.0,42.70833675,60.20833815
9.0,106.87500855,16.87500135
0.0,160.62501285,61.45833825
0.0,139.37501115,-32.70833595
0.0,21.45833505,40.20833655
26.0,57.29167125,60.20833815
0.0,108.54167535,18.12500145
0.0,-96.87500775,51.04167075
0.0,101.45834145,45.62500365
3.0,158.95834605,53.95833765
0.0,-8.12500065,38.12500305
0.0,-3.12500025,55.20833775
0.0,119.37500955,31.45833585
0.0,96.04167435,71.87500575
0.0,91.45834065,28.54166895
0.0,108.12500865,36.87500295
0.0,26.87500215,37.70833635
6.0,3.95833364999999,48.95833725
0.0,120.62500965,24.37500195
0.0,-123.95834325,68.12500545
0.0,115.20834255,2.70833354999999
0.0,153.95834565,63.12500505
0.0,131.87501055,50.20833735
0.0,-122.70834315,49.79167065
0.0,56.45833785,68.54167215
0.0,-24.79166865,74.37500595
0.0,55.62500445,57.70833795
0.0,-71.87500575,-46.04167035
0.0,118.95834285,38.12500305
0.0,-124.79167665,66.87500535
13.0,-93.54167415,46.45833705
25.0,83.95834005,56.87500455
18.0,84.79167345,53.54167095
0.0,146.04167835,-8.95833405
0.0,172.29168045,66.45833865
53.0,-88.54167375,33.95833605
0.0,-141.45834465,61.45833825
0.0,103.12500825,38.12500305
0.0,6.04166714999999,50.62500405
0.0,54.37500435,66.45833865
0.0,-93.12500745,63.95833845
0.0,101.04167475,56.45833785
24.0,-105.20834175,20.62500165
5.0,-71.45833905,42.70833675
0.0,106.45834185,26.45833545
0.0,126.45834345,52.70833755
0.0,98.54167455,8.95833404999999
0.0,130.62501045,30.62500245
9.0,-121.45834305,36.04166955
0.0,-72.29167245,-35.20833615
0.0,120.20834295,14.37500115
0.0,39.37500315,49.37500395
0.0,11.45833425,78.95833965
0.0,-120.62500965,46.45833705
0.0,11.87500095,41.45833665
0.0,35.62500285,61.04167155
0.0,32.29166925,36.87500295
0.0,123.54167655,14.37500115
0.0,43.95833685,54.37500435
14.0,24.79166865,56.45833785
0.0,-167.29168005,66.45833865
0.0,96.87500775,25.62500205
6.0,15.20833455,63.54167175
18.0,46.04167035,59.79167145
0.0,10.62500085,37.29166965
0.0,167.29168005,66.45833865
0.0,1.87500014999998,43.54167015
0.0,106.04167515,-1.45833345
0.0,-86.87500695,45.20833695
0.0,88.95834045,64.37500515
0.0,106.04167515,13.54166775
11.0,35.20833615,60.62500485
0.0,112.29167565,41.04166995
5.0,80.20833975,29.79166905
0.0,16.04166795,78.54167295
9.0,148.95834525,-35.20833615
0.0,-91.87500735,15.20833455
0.0,13.12500105,55.20833775
0.0,56.45833785,64.79167185
0.0,-65.62500525,57.29167125
0.0,-94.37500755,61.45833825
0.0,50.20833735,59.79167145
0.0,123.12500985,-29.79166905
0.0,32.29166925,62.70833835
0.0,-87.70834035,64.37500515
0.0,72.29167245,38.95833645
0.0,-130.20834375,70.62500565
0.0,-6.45833385,52.29167085
0.0,101.04167475,28.95833565
0.0,109.37500875,25.20833535
12.0,41.87500335,53.54167095
0.0,89.79167385,54.79167105
0.0,103.95834165,25.20833535
0.0,106.45834185,26.04166875
20.0,89.37500715,55.20833775
0.0,47.70833715,55.20833775
100.0,-80.62500645,38.95833645
0.0,109.79167545,61.87500495
0.0,76.87500615,58.12500465
0.0,39.37500315,9.37500075
0.0,91.04167395,67.70833875
0.0,-73.95833925,51.45833745
0.0,-103.12500825,64.79167185
0.0,40.62500325,39.79166985
0.0,98.12500785,19.79166825
0.0,9.37500075,51.04167075
0.0,-82.70833995,27.70833555
18.0,106.87500855,14.79166785
31.0,58.54167135,54.79167105
10.0,28.54166895,59.79167145
0.0,-68.95833885,52.70833755
0.0,-71.87500575,61.04167155
0.0,41.45833665,42.70833675
0.0,15.20833455,68.12500545
0.0,28.12500225,70.62500565
0.0,102.70834155,50.62500405
0.0,140.62501125,66.45833865
0.0,-122.29167645,51.87500415
0.0,175.62501405,66.45833865
4.0,37.29166965,52.29167085
0.0,-85.20834015,30.62500245
0.0,16.04166795,49.37500395
0.0,-3.12500025,59.37500475
0.0,98.54167455,36.45833625
0.0,145.62501165,68.12500545
22.0,142.29167805,42.70833675
0.0,101.04167475,50.62500405
0.0,130.62501045,49.79167065
0.0,82.70833995,29.37500235
6.0,146.45834505,44.37500355
0.0,103.95834165,25.62500205
0.0,-123.95834325,45.62500365
10.0,-68.54167215,45.62500365
0.0,26.87500215,69.79167225
0.0,81.45833985,51.87500415
0.0,-122.29167645,44.79167025
0.0,16.87500135,66.87500535
0.0,-120.62500965,68.54167215
28.0,14.37500115,41.87500335
0.0,-151.45834545,58.54167135
32.0,83.54167335,54.79167105
0.0,25.62500205,66.87500535
0.0,-147.70834515,64.37500515
12.0,27.70833555,54.79167105
0.0,29.37500235,50.20833735
10.0,24.79166865,51.04167075
0.0,-70.20833895,67.70833875
17.0,24.37500195,43.12500345
0.0,33.95833605,61.45833825
5.0,102.29167485,5.20833374999999
0.0,171.04168035,65.20833855
0.0,56.87500455,67.70833875
4.0,21.04166835,40.20833655
0.0,104.79167505,32.70833595
0.0,-120.20834295,38.95833645
0.0,-124.37500995,62.29167165
29.0,41.87500335,41.45833665
0.0,-132.70834395,56.45833785
