ISRICSOILGRIDS_new_average_phx10percent_reduced,x,y
55.0,15.20833455,50.62500405
50.0,156.45834585,56.87500455
75.0,47.29167045,35.20833615
56.0,21.04166835,51.87500415
53.0,-85.20834015,34.37500275
48.0,-58.12500465,48.95833725
-9999.0,-76.45833945,38.54166975
56.0,94.79167425,57.70833795
55.0,106.45834185,16.87500135
49.0,35.62500285,59.79167145
53.0,-83.12500665,37.29166965
56.0,30.20833575,40.62500325
58.0,135.20834415,34.79166945
78.0,142.70834475,-34.37500275
70.0,-98.54167455,23.54166855
72.0,-108.95834205,47.70833715
54.0,-143.95834485,64.79167185
-9999.0,-66.87500535,-53.95833765
-9999.0,104.37500835,2.70833354999999
-9999.0,-86.87500695,42.70833675
76.0,140.62501125,-33.95833605
49.0,-68.54167215,56.45833785
54.0,57.70833795,55.20833775
72.0,107.29167525,50.20833735
55.0,43.95833685,54.79167105
52.0,-9.79166745000001,53.54167095
60.0,-8.54166735000001,37.29166965
59.0,70.20833895,71.04167235
61.0,-88.95834045,43.12500345
-9999.0,166.45834665,-22.70833515
48.0,15.62500125,60.62500485
57.0,106.04167515,22.70833515
72.0,-101.45834145,51.87500415
72.0,21.04166835,45.20833695
-9999.0,-123.12500985,66.04167195
-9999.0,120.20834295,12.29166765
-9999.0,150.62501205,-22.29166845
79.0,-117.29167605,36.45833625
66.0,18.95833485,48.12500385
52.0,-159.79167945,61.87500495
73.0,120.20834295,36.45833625
47.0,107.70834195,-3.12500025
-9999.0,56.04167115,58.54167135
62.0,6.04166714999999,53.12500425
69.0,38.95833645,45.20833695
78.0,94.79167425,49.79167065
58.0,126.04167675,52.70833755
62.0,-3.12500025,52.70833755
-9999.0,100.62500805,51.04167075
-9999.0,33.12500265,69.79167225
62.0,-96.45834105,36.45833625
83.0,106.87500855,37.70833635
48.0,-72.29167245,56.04167115
-9999.0,-85.20834015,29.37500235
61.0,21.45833505,52.70833755
73.0,75.20833935,40.62500325
66.0,106.04167515,31.04166915
59.0,132.70834395,-11.87500095
60.0,81.87500655,29.37500235
56.0,141.45834465,65.20833855
69.0,140.62501125,-17.70833475
50.0,-84.37500675,53.54167095
67.0,41.04166995,51.87500415
53.0,-73.12500585,-37.29166965
49.0,81.04167315,65.20833855
50.0,-76.45833945,51.04167075
81.0,115.20834255,42.29167005
50.0,-73.95833925,47.70833715
54.0,42.70833675,58.12500465
62.0,123.12500985,48.95833725
54.0,111.87500895,24.37500195
48.0,-135.62501085,57.70833795
52.0,174.37501395,63.95833845
56.0,94.79167425,16.45833465
62.0,-102.70834155,66.45833865
56.0,87.29167365,49.79167065
60.0,96.45834105,22.29166845
51.0,41.04166995,56.04167115
58.0,-121.45834305,67.29167205
46.0,-83.95834005,55.20833775
64.0,135.62501085,-15.20833455
56.0,16.45833465,45.20833695
53.0,43.95833685,58.12500465
52.0,93.12500745,54.79167105
-9999.0,-130.62501045,52.70833755
-9999.0,141.04167795,37.70833635
-9999.0,137.70834435,-33.12500265
55.0,139.79167785,65.20833855
77.0,117.29167605,36.87500295
49.0,38.12500305,67.29167205
-9999.0,-171.45834705,63.12500505
57.0,141.87501135,42.70833675
62.0,16.04166795,49.37500395
58.0,-23.12500185,71.45833905
49.0,137.70834435,36.45833625
-9999.0,103.12500825,1.04166675
-9999.0,-73.54167255,-45.20833695
50.0,169.79168025,63.54167175
63.0,31.87500255,54.79167105
70.0,90.62500725,28.12500225
68.0,48.95833725,37.29166965
56.0,7.29166724999999,46.04167035
52.0,-84.79167345,30.62500245
51.0,-162.29167965,64.79167185
-9999.0,-95.62500765,15.62500125
62.0,26.45833545,-26.45833545
58.0,108.54167535,30.62500245
-9999.0,136.45834425,-15.20833455
-9999.0,-87.70834035,63.95833845
-9999.0,-45.20833695,62.29167165
58.0,-154.79167905,58.54167135
66.0,-120.62500965,35.20833615
52.0,-99.79167465,59.79167145
49.0,48.12500385,64.37500515
67.0,-77.29167285,-8.54166735
59.0,96.87500775,22.29166845
53.0,114.37500915,23.95833525
54.0,146.04167835,-5.62500045
55.0,-71.87500575,60.62500485
55.0,91.04167395,56.45833785
60.0,31.45833585,54.37500435
50.0,-122.29167645,49.37500395
71.0,112.70834235,31.45833585
52.0,-10.20833415,51.87500415
50.0,-63.95833845,46.45833705
53.0,113.12500905,-8.12500065
53.0,14.79166785,68.54167215
-9999.0,121.45834305,-2.70833355000001
57.0,-121.45834305,56.87500455
55.0,112.29167565,61.45833825
60.0,107.29167525,24.79166865
81.0,113.54167575,35.20833615
70.0,11.45833425,51.04167075
-9999.0,10.62500085,58.54167135
49.0,76.45833945,66.87500535
61.0,85.62500685,51.45833745
76.0,46.87500375,34.79166945
-9999.0,147.70834515,45.62500365
50.0,48.95833725,64.37500515
53.0,-130.20834375,57.29167125
61.0,90.20834055,51.45833745
-9999.0,-142.70834475,70.20833895
52.0,161.04167955,55.20833775
55.0,102.70834155,29.79166905
52.0,40.62500325,56.04167115
70.0,123.54167655,48.12500385
51.0,-81.04167315,47.70833715
49.0,40.20833655,66.87500535
-9999.0,-139.37501115,70.20833895
81.0,-114.37500915,38.54166975
55.0,-102.29167485,19.37500155
54.0,-91.45834065,31.04166915
74.0,-101.04167475,33.95833605
49.0,44.79167025,62.70833835
61.0,-115.20834255,66.87500535
56.0,-127.70834355,63.95833845
55.0,63.12500505,61.04167155
-9999.0,-80.62500645,28.95833565
83.0,104.37500835,37.29166965
54.0,38.95833645,56.04167115
55.0,35.62500285,57.70833795
51.0,-141.87501135,64.79167185
48.0,28.12500225,65.62500525
73.0,116.87500935,43.95833685
51.0,116.45834265,4.79166705
59.0,106.87500855,55.62500445
50.0,-132.70834395,67.70833875
51.0,152.70834555,63.12500505
66.0,73.12500585,35.20833615
74.0,119.37500955,32.29166925
52.0,99.37500795,8.12500065
51.0,152.29167885,63.95833845
51.0,29.37500235,56.04167115
51.0,-93.12500745,32.70833595
-9999.0,167.70834675,-16.87500135
51.0,29.37500235,61.87500495
48.0,22.29166845,62.29167165
-9999.0,16.04166795,42.29167005
47.0,62.70833835,67.70833875
-9999.0,146.45834505,-18.95833485
50.0,10.62500085,62.70833835
56.0,140.62501125,61.04167155
46.0,-71.45833905,56.87500455
-9999.0,107.29167525,20.20833495
60.0,-92.70834075,39.79166985
49.0,11.87500095,61.04167155
-9999.0,11.04166755,58.54167135
75.0,-100.20834135,20.62500165
-9999.0,21.45833505,-34.79166945
54.0,97.70834115,54.37500435
50.0,-66.04167195,51.04167075
57.0,-147.70834515,63.95833845
70.0,101.87500815,34.79166945
53.0,148.54167855,62.29167165
51.0,-68.12500545,54.79167105
-9999.0,72.29167245,66.45833865
53.0,131.87501055,56.45833785
78.0,-6.04166715000002,36.87500295
-9999.0,-114.79167585,68.12500545
-9999.0,100.20834135,3.54166694999999
67.0,101.04167475,30.20833575
69.0,101.87500815,47.29167045
49.0,-71.87500575,42.29167005
54.0,-160.62501285,67.29167205
57.0,92.70834075,58.12500465
-9999.0,-41.04166995,65.20833855
58.0,22.70833515,60.62500485
54.0,-91.87500735,36.04166955
51.0,74.79167265,58.12500465
60.0,-145.20834495,66.87500535
55.0,104.37500835,18.54166815
49.0,46.87500375,63.95833845
52.0,6.04166714999999,61.45833825
55.0,109.79167545,19.79166825
-9999.0,-7.29166725000002,56.04167115
57.0,99.79167465,19.79166825
-9999.0,86.87500695,21.04166835
49.0,58.12500465,59.79167145
60.0,-116.87500935,56.45833785
78.0,-104.79167505,31.04166915
59.0,-141.87501135,61.04167155
55.0,-129.79167705,61.45833825
66.0,8.54166734999998,39.37500315
53.0,-76.87500615,49.79167065
-9999.0,1.87500014999998,52.70833755
57.0,95.20834095,68.12500545
46.0,81.87500655,64.79167185
48.0,-76.45833945,48.54167055
56.0,11.04166755,53.12500425
46.0,115.20834255,-1.04166675
52.0,95.62500765,65.62500525
76.0,-119.79167625,42.29167005
50.0,91.04167395,63.54167175
83.0,110.62500885,42.29167005
64.0,18.95833485,44.79167025
58.0,112.29167565,27.29166885
55.0,-140.20834455,64.79167185
57.0,-111.45834225,55.20833775
48.0,-95.62500765,58.95833805
-9999.0,137.29167765,-8.54166735
58.0,33.95833605,-24.79166865
50.0,107.29167525,-7.29166725
50.0,48.54167055,63.12500505
57.0,15.20833455,49.79167065
55.0,13.54166775,68.12500545
60.0,-89.37500715,43.54167015
-9999.0,146.04167835,-8.95833405
59.0,119.79167625,29.79166905
71.0,-99.79167465,29.37500235
-9999.0,98.12500785,8.54166735
62.0,29.79166905,-25.62500205
-9999.0,162.70834635,56.45833785
73.0,27.29166885,41.45833665
55.0,107.70834195,54.37500435
60.0,108.54167535,26.87500215
66.0,116.87500935,-33.54166935
53.0,-98.54167455,58.12500465
59.0,-92.70834075,40.20833655
52.0,93.12500745,23.54166855
48.0,87.29167365,63.54167175
77.0,-105.62500845,34.79166945
75.0,-100.62500805,25.20833535
52.0,66.04167195,59.79167145
49.0,51.04167075,64.79167185
63.0,31.04166915,-28.12500225
-9999.0,34.79166945,61.87500495
57.0,151.87501215,-31.04166915
64.0,-96.45834105,38.12500305
60.0,79.79167305,29.79166905
61.0,38.12500305,55.20833775
76.0,46.04167035,34.37500275
82.0,115.20834255,41.45833665
51.0,94.37500755,59.37500475
58.0,93.95834085,72.29167245
-9999.0,128.54167695,73.54167255
54.0,151.45834545,-31.87500255
47.0,16.87500135,63.54167175
58.0,118.95834285,51.87500415
51.0,-70.62500565,53.95833765
55.0,168.12501345,66.04167195
57.0,112.29167565,62.70833835
51.0,25.62500205,60.62500485
59.0,107.70834195,25.62500205
-9999.0,137.70834435,38.12500305
70.0,4.37500034999999,44.37500355
58.0,-104.79167505,64.79167185
52.0,98.12500785,53.12500425
66.0,-70.62500565,-36.04166955
51.0,-88.12500705,33.54166935
73.0,141.87501135,-36.87500295
-9999.0,-164.79167985,68.95833885
60.0,106.45834185,58.12500465
58.0,-123.95834325,58.95833805
45.0,-78.54167295,41.87500335
-9999.0,139.37501115,42.70833675
58.0,-101.04167475,51.45833745
-9999.0,-46.04167035,63.54167175
76.0,101.04167475,31.04166915
72.0,-99.79167465,49.79167065
-9999.0,120.62500965,-1.04166675
60.0,96.04167435,51.45833745
54.0,118.54167615,28.12500225
73.0,102.29167485,35.62500285
58.0,147.70834515,-42.29167005
60.0,91.87500735,27.70833555
55.0,63.12500505,58.95833805
62.0,-115.62500925,49.79167065
55.0,-91.45834065,16.45833465
48.0,111.87500895,1.87500014999999
50.0,-76.45833945,37.29166965
48.0,117.70834275,2.70833354999999
49.0,-157.70834595,60.62500485
-9999.0,120.20834295,38.12500305
52.0,-136.04167755,58.95833805
77.0,116.45834265,36.45833625
56.0,-116.04167595,57.70833795
50.0,20.20833495,67.70833875
45.0,70.20833895,63.12500505
66.0,81.87500655,16.45833465
51.0,64.37500515,63.95833845
-9999.0,-91.87500735,46.87500375
65.0,17.29166805,43.12500345
48.0,11.87500095,61.45833825
-9999.0,-117.29167605,69.37500555
55.0,46.45833705,53.95833765
-9999.0,129.79167705,-11.45833425
51.0,44.37500355,59.79167145
-9999.0,143.54167815,-39.79166985
61.0,27.70833555,-24.79166865
52.0,158.95834605,54.37500435
73.0,-116.04167595,41.04166995
52.0,36.45833625,61.04167155
54.0,86.87500695,52.70833755
60.0,124.37500995,50.20833735
61.0,81.04167315,45.20833695
75.0,0.208333349999975,52.70833755
51.0,78.54167295,59.37500475
57.0,129.37501035,65.20833855
52.0,-120.62500965,48.54167055
-9999.0,-9.37500075,53.12500425
54.0,-116.45834265,50.20833735
52.0,-161.87501295,65.62500525
60.0,-92.70834075,36.45833625
66.0,119.37500955,35.62500285
52.0,130.62501045,56.87500455
-9999.0,149.79167865,-37.70833635
75.0,132.70834395,-31.04166915
79.0,-1.87500015000001,37.70833635
62.0,27.70833555,42.29167005
55.0,66.45833865,58.54167135
58.0,139.37501115,75.62500605
47.0,28.95833565,60.62500485
60.0,151.45834545,-28.95833565
64.0,131.45834385,47.70833715
51.0,84.37500675,68.54167215
72.0,45.20833695,36.04166955
53.0,24.79166865,63.95833845
51.0,94.79167425,63.54167175
55.0,50.62500405,57.70833795
64.0,123.54167655,40.20833655
63.0,-103.12500825,67.29167205
-9999.0,21.04166835,56.04167115
65.0,113.54167575,51.04167075
-9999.0,34.79166945,66.45833865
80.0,116.45834265,39.37500315
