"variable","percent.contribution","permutation.importance"
"bio1",11.525,9.7793
"bio13",13.6024,19.2965
"bio15",7.6492,6.4919
"bio2",4.178,4.1469
"bio8",9.5469,5.8841
"bio9",11.8625,6.7904
"nitrogen",11.8524,15.4736
"ruggedness",13.3793,25.5792
"sand",12.7816,4.6315
"soc",3.6227,1.9267
