"variable","percent.contribution","permutation.importance"
"bio1",14.2141,15.4116
"bio15",36.6649,25.8515
"bio16",3.7112,2.163
"bio2",0.7773,0.2356
"bio8",2.7887,4.3093
"bio9",10.5865,16.1123
"elevation",2.8591,4.9089
"nitrogen",8.8514,1.3522
"ruggedness",1.002,1.9441
"sand",18.5447,27.7114
