"variable","percent.contribution","permutation.importance"
"bio13",11.9092,31.888
"bio14",17.5637,18.1698
"bio6",17.0199,37.6858
"bio9",11.5349,1.8996
"nitrogen",10.2055,10.2577
"ruggedness",26.1121,0
"sand",5.6546,0.0991
