"variable","percent.contribution","permutation.importance"
"bio12",24.737,31.8957
"bio14",1.5178,1.9081
"bio2",42.9493,5.4411
"bio5",1.0651,0
"bio9",20.1448,53.6658
"nitrogen",1.6043,5.1891
"ruggedness",6.3355,0
"sand",0.2058,0
"soc",1.4405,1.9002
