"variable","percent.contribution","permutation.importance"
"bio12",2.0872,1.6573
"bio15",0,0
"bio2",2.6889,0
"bio4",0.0552,0
"bio8",82.7195,63.215
"nitrogen",0,0
"ruggedness",0.8023,0
"sand",0.0122,0.116
"soc",11.6346,35.0117
