"variable","percent.contribution","permutation.importance"
"bio13",2.6211,0.1882
"bio17",0.9409,0
"bio2",2.4496,0.6884
"bio4",1.8774,5.0366
"elevation",76.9782,89.9996
"ruggedness",0.251,0.4655
"sand",1.876,0
"soc",13.0058,3.6218
