"variable","percent.contribution","permutation.importance"
"bio14",15.431,0.6741
"bio16",10.6349,12.6979
"bio4",1.6847,6.9533
"bio5",10.6056,13.9791
"bio8",18.4535,0
"elevation",7.2057,2.9609
"ruggedness",29.5412,0.3594
"sand",0.5306,1.8807
"soc",5.9128,60.4947
