"variable","percent.contribution","permutation.importance"
"bio14",7.8644,0.176
"bio15",6.7849,2.5422
"bio16",1.6095,2.0568
"bio2",2.8936,0.2828
"bio4",4.2542,0
"bio5",61.1853,89.5143
"ruggedness",1.4771,0.7092
"sand",13.8289,4.7009
"soc",0.1019,0.0178
