"variable","percent.contribution","permutation.importance"
"bio12",67.4758,42.7838
"bio15",6.0304,5.5444
"bio2",1.9805,0.8857
"bio4",11.8548,25.3992
"bio8",4.7978,2.5192
"bio9",1.8838,9.0921
"nitrogen",2.3554,3.1
"ruggedness",2.7733,9.4965
"sand",0.8482,1.1791
