"variable","percent.contribution","permutation.importance"
"bio12",21.1616,26.7869
"bio14",6.0589,3.6979
"bio15",30.6909,3.5538
"bio2",3.2079,7.3318
"bio4",7.0522,20.5425
"bio8",22.359,24.1369
"nitrogen",0.5317,3.4248
"ruggedness",3.8531,7.0801
"sand",4.7646,1.4236
"soc",0.3201,2.0215
