"variable","percent.contribution","permutation.importance"
"bio15",23.771,15.673
"bio16",0.484,1.7842
"bio2",7.8375,8.9728
"bio4",18.8293,31.4406
"elevation",36.7608,31.219
"nitrogen",5.4411,0
"ruggedness",4.7902,5.8143
"sand",2.0861,5.0962
