"variable","percent.contribution","permutation.importance"
"bio13",18.3125,3.2414
"bio15",0,0
"bio2",72.6933,88.4131
"bio4",0,0
"nitrogen",0,0
"ruggedness",0,0
"sand",8.9942,8.3455
"soc",0,0
