"variable","percent.contribution","permutation.importance"
"bio14",4.1823,10.7579
"bio2",6.299,0.6183
"bio4",30.4407,36.5877
"bio5",30.2445,45.7438
"nitrogen",7.2034,0.3372
"ruggedness",5.3295,2.8441
"sand",11.8675,1.082
"soc",4.4331,2.0291
