"variable","percent.contribution","permutation.importance"
"bio12",6.604,0
"bio15",17.2397,27.3883
"bio17",17.2119,24.8089
"bio2",33.3344,2.9281
"bio6",18.4443,39.1812
"nitrogen",0.0808,0.5238
"ruggedness",3.5835,1.0526
"sand",0.4822,1.0508
"soc",3.0192,3.0663
