"variable","percent.contribution","permutation.importance"
"bio13",3.7691,1.6364
"bio15",2.1852,1.9394
"bio17",4.3355,7.5603
"bio2",30.9999,51.852
"bio4",0.8471,0.8882
"nitrogen",0.7111,0.3292
"ruggedness",22.8663,7.2116
"sand",5.8478,0.5383
"soc",28.438,28.0447
