"variable","percent.contribution","permutation.importance"
"bio14",0.0282,0.1666
"bio15",6.5822,3.6348
"bio2",8.9878,13.1163
"bio4",39.343,25.5571
"bio6",33.1165,33.705
"ruggedness",3.0655,3.5146
"sand",5.0434,2.048
"soc",3.8333,18.2575
