"variable","percent.contribution","permutation.importance"
"bio13",1.8805,9.433
"bio14",0,0
"bio2",17.9136,14.9468
"bio4",22.5275,20.6388
"elevation",40.4001,7.4717
"nitrogen",0,0
"ruggedness",16.8967,40.3621
"sand",0,0
"soc",0.3816,7.1476
