"variable","percent.contribution","permutation.importance"
"bio14",19.5744,42.4138
"bio2",17.4469,43.7803
"bio8",3.5651,2.0527
"bio9",4.3284,2.8182
"elevation",10.6371,1.1562
"nitrogen",11.9486,1.8416
"ruggedness",10.7758,2.849
"sand",4.5679,0.349
"soc",17.1558,2.7391
