"variable","percent.contribution","permutation.importance"
"bio12",2.8016,0.3878
"bio15",0,0
"bio4",57.3044,74.4663
"bio8",8.5514,3.7551
"bio9",13.4723,11.4581
"ruggedness",2.064,0
"sand",15.8064,9.9327
