"variable","percent.contribution","permutation.importance"
"bio15",52.238,51.9172
"bio2",0,0
"bio4",0,0
"bio8",0,0
"nitrogen",0,0
"ruggedness",0,0
"sand",0,0
"soc",47.762,48.0828
