"variable","percent.contribution","permutation.importance"
"bio12",32.0641,40.7845
"bio15",2.542,9.6074
"bio2",10.1743,9.2989
"bio4",2.7831,8.1142
"bio8",18.8191,2.1886
"nitrogen",17.3127,9.209
"ruggedness",1.9207,0.3325
"sand",9.4566,17.2319
"soc",4.9274,3.233
