"variable","percent.contribution","permutation.importance"
"bio14",6.5817,5.3396
"bio15",0,0
"bio2",0,0
"bio9",48.7504,36.421
"ruggedness",5.4414,11.4315
"sand",0,0
"soc",39.2265,46.8078
