"variable","percent.contribution","permutation.importance"
"bio12",20.835,33.9908
"bio15",17.5045,18.1686
"bio2",6.4648,26.8117
"bio4",18.416,10.19
"nitrogen",6.6096,0
"ruggedness",1.4378,0.0533
"sand",28.7322,10.7856
