"variable","percent.contribution","permutation.importance"
"bio14",0,0
"bio15",62.5323,26.946
"bio2",0,0
"bio4",0,0
"nitrogen",1.3861,48.7136
"ruggedness",0,0
"sand",36.0816,24.3404
"soc",0,0
