"variable","percent.contribution","permutation.importance"
"bio13",19.9443,11.5506
"bio14",0.3847,0
"bio2",3.2137,0.7404
"bio4",5.34,7.1424
"elevation",67.3114,76.8029
"ruggedness",0.0418,0.6574
"sand",0.0661,0
"soc",3.698,3.1062
