"variable","percent.contribution","permutation.importance"
"bio13",7.4611,5.2528
"bio15",6.1342,7.9439
"bio2",4.5887,12.7101
"bio5",35.132,42.8089
"bio8",3.1319,2.189
"ruggedness",9.6279,12.8102
"sand",33.9241,16.285
