"variable","percent.contribution","permutation.importance"
"bio13",24.2746,21.1057
"bio17",6.095,26.0192
"bio2",23.7734,26.1765
"bio5",4.3364,0
"nitrogen",0,0
"ruggedness",9.7852,6.4909
"sand",31.7354,20.2078
