"variable","percent.contribution","permutation.importance"
"bio14",1.7547,2.018
"bio15",9.0702,6.9978
"bio4",43.505,36.5717
"elevation",18.1609,23.1163
"nitrogen",2.6779,11.2925
"ruggedness",15.1618,6.3099
"sand",7.6742,10.1855
"soc",1.9953,3.5083
