"variable","percent.contribution","permutation.importance"
"bio13",12.2649,0
"bio2",3.5779,18.2658
"bio4",1.2318,8.3582
"bio6",27.3976,44.2376
"nitrogen",9.199,15.7108
"ruggedness",0,0
"sand",46.3288,13.4276
