"variable","percent.contribution","permutation.importance"
"bio14",10.511,1.8965
"bio15",0,0
"bio2",14.0363,5.9341
"bio8",2.5051,1.6973
"bio9",1.5424,0
"elevation",8.6094,0
"nitrogen",42.7279,41.8183
"ruggedness",16.0598,32.6052
"sand",4.0083,16.0486
