"variable","percent.contribution","permutation.importance"
"bio14",13.7085,15.4124
"bio16",0,0
"bio2",0,0
"bio4",0,0
"ruggedness",6.0781,3.3113
"sand",80.2134,81.2763
"soc",0,0
