LandCover_1_Needleleaf,x,y
9.0,-105.62500845,23.54166855
5.0,113.95834245,27.70833555
0.0,8.95833404999999,51.87500415
0.0,106.04167515,40.62500325
0.0,121.45834305,29.79166905
0.0,135.20834415,-14.79166785
0.0,-68.95833885,-54.79167105
0.0,130.20834375,-15.62500125
0.0,146.87501175,-18.54166815
0.0,-6.87500055000001,36.87500295
0.0,102.29167485,2.29166685
52.0,-106.45834185,25.20833535
0.0,8.12500064999998,41.45833665
0.0,106.45834185,21.45833505
0.0,22.29166845,53.12500425
0.0,133.54167735,-31.87500255
0.0,23.54166855,41.04166995
9.0,115.20834255,27.29166885
0.0,-101.87500815,26.45833545
0.0,122.70834315,-32.70833595
0.0,94.79167425,23.95833525
0.0,39.79166985,39.37500315
7.0,114.79167585,23.12500185
0.0,-93.12500745,16.45833465
0.0,-96.45834105,31.45833585
0.0,-99.37500795,26.87500215
0.0,114.79167585,23.54166855
0.0,146.45834505,-35.20833615
8.0,116.04167595,24.37500195
26.0,-85.20834015,30.20833575
11.0,21.45833505,39.79166985
0.0,11.87500095,41.87500335
0.0,-82.70833995,28.54166895
0.0,-4.37500035000002,42.70833675
13.0,121.04167635,28.54166895
0.0,141.04167795,-34.37500275
0.0,111.87500895,-7.29166725
20.0,40.20833655,54.79167105
0.0,123.54167655,13.12500105
0.0,101.04167475,-0.208333350000004
0.0,-103.54167495,36.45833625
18.0,116.45834265,25.20833535
0.0,117.70834275,-30.62500245
0.0,151.87501215,-32.29166925
0.0,98.95834125,6.45833385
0.0,143.95834485,-35.62500285
0.0,93.95834085,8.12500065
0.0,121.04167635,-30.62500245
0.0,148.95834525,-20.20833495
0.0,115.20834255,-6.87500055
0.0,151.45834545,-28.95833565
10.0,21.87500175,40.62500325
0.0,139.37501115,-34.37500275
12.0,-108.54167535,27.70833555
6.0,-108.95834205,31.04166915
77.0,-85.62500685,50.62500405
0.0,-103.95834165,30.20833575
0.0,121.45834305,6.87500055
19.0,-100.20834135,19.37500155
0.0,-8.54166735000001,39.37500315
42.0,-81.87500655,29.37500235
0.0,-1.04166675000002,50.20833735
0.0,45.62500365,36.04166955
15.0,111.45834225,23.12500185
0.0,103.54167495,17.70833475
0.0,100.62500805,0.208333350000004
0.0,109.37500875,1.87500014999999
16.0,-98.54167455,20.20833495
0.0,120.62500965,-30.20833575
0.0,114.37500915,0.208333350000004
36.0,-100.20834135,22.70833515
0.0,-103.12500825,36.45833625
0.0,122.29167645,-3.95833365
0.0,143.54167815,-36.04166955
0.0,98.12500785,14.37500115
9.0,-79.79167305,45.20833695
0.0,7.29166724999999,44.37500355
0.0,130.20834375,31.04166915
0.0,144.37501155,-35.62500285
0.0,150.20834535,-29.37500235
0.0,16.04166795,40.20833655
0.0,128.12501025,32.29166925
0.0,119.37500955,11.45833425
65.0,23.54166855,53.95833765
0.0,26.45833545,40.20833655
0.0,149.37501195,-31.87500255
0.0,118.54167615,-29.79166905
0.0,111.87500895,-1.45833345
5.0,-104.79167505,21.04166835
0.0,140.62501125,-32.70833595
0.0,101.04167475,18.54166815
0.0,106.87500855,17.70833475
0.0,-105.20834175,25.62500205
0.0,124.37500995,-30.20833575
0.0,119.37500955,-33.12500265
40.0,14.37500115,57.29167125
0.0,134.37501075,-32.70833595
0.0,-101.04167475,17.29166805
0.0,92.29167405,25.20833535
0.0,-96.87500775,30.20833575
36.0,-98.54167455,18.54166815
0.0,131.87501055,-11.45833425
0.0,106.04167515,-6.87500055
21.0,-111.87500895,34.79166945
0.0,121.04167635,-31.45833585
0.0,120.62500965,-3.95833365
0.0,17.70833475,40.62500325
0.0,119.37500955,-2.70833355000001
53.0,-104.79167505,23.54166855
0.0,3.95833364999999,36.87500295
0.0,135.62501085,-33.12500265
0.0,118.12500945,-35.62500285
0.0,113.54167575,-3.54166695000001
0.0,-108.12500865,26.45833545
0.0,119.37500955,-31.87500255
0.0,111.87500895,23.12500185
0.0,-80.62500645,29.79166905
0.0,105.20834175,12.29166765
0.0,152.70834555,-31.45833585
0.0,101.87500815,11.87500095
0.0,106.45834185,18.54166815
0.0,123.54167655,7.29166725
0.0,44.79167025,54.37500435
0.0,-4.79166705,39.79166985
0.0,16.45833465,39.79166985
0.0,1.45833345,43.12500345
0.0,121.45834305,-6.87500055
0.0,152.70834555,-29.37500235
0.0,-6.87500055000001,38.12500305
0.0,-92.70834075,16.87500135
