ISRICSOILGRIDS_new_average_siltpercent_reduced,x,y
41.0,25.62500205,41.87500335
24.0,-103.12500825,29.37500235
31.0,-103.12500825,36.45833625
37.0,-4.79166705,39.79166985
-9999.0,-69.37500555,-53.95833765
-9999.0,176.04168075,-36.45833625
37.0,29.79166905,40.20833655
-9999.0,123.54167655,-0.625000049999997
37.0,-8.54166735000001,53.95833765
-9999.0,106.04167515,-4.79166705
25.0,96.04167435,4.79166705
26.0,101.45834145,1.04166675
9.0,114.37500915,-27.29166885
10.0,140.20834455,-36.04166955
33.0,-71.45833905,-40.20833655
10.0,116.87500935,-33.12500265
32.0,103.54167495,21.87500175
27.0,-108.12500865,30.20833575
25.0,108.95834205,19.37500155
-9999.0,121.45834305,-5.20833375000001
29.0,97.70834115,27.29166885
26.0,102.70834155,-1.87500015000001
32.0,34.79166945,31.87500255
27.0,-95.20834095,50.20833735
12.0,138.12501105,-30.62500245
22.0,151.04167875,-31.87500255
-9999.0,8.95833404999999,37.70833635
25.0,104.37500835,14.37500115
9.0,141.87501135,-33.54166935
7.0,142.29167805,-33.54166935
-9999.0,-5.20833375000001,53.54167095
-9999.0,97.29167445,11.87500095
-9999.0,134.79167745,-1.45833345
-9999.0,117.70834275,6.04166714999999
-9999.0,108.95834205,21.45833505
40.0,22.70833515,41.04166995
-9999.0,13.54166775,38.54166975
29.0,29.37500235,53.95833765
48.0,-1.87500015000001,51.87500415
12.0,116.45834265,-34.37500275
29.0,102.29167485,18.95833485
28.0,106.87500855,-6.87500055
25.0,-83.54167335,22.70833515
25.0,106.45834185,-2.70833355000001
-9999.0,102.70834155,11.04166755
11.0,150.20834535,-29.37500235
-9999.0,-73.95833925,-43.95833685
-9999.0,-3.12500025,43.95833685
-9999.0,117.70834275,-35.20833615
9.0,130.20834375,-27.70833555
-9999.0,91.45834065,21.87500175
-9999.0,160.20834615,-10.20833415
12.0,145.62501165,-32.70833595
29.0,105.62500845,13.54166775
36.0,116.87500935,23.54166855
9.0,146.45834505,-31.45833585
22.0,-109.37500875,28.12500225
32.0,-111.04167555,33.54166935
33.0,-102.29167485,27.29166885
11.0,136.45834425,-13.12500105
-9999.0,126.87501015,33.12500265
-9999.0,117.70834275,3.12500025
-9999.0,102.29167485,11.87500095
25.0,-98.12500785,17.29166805
23.0,21.45833505,51.45833745
-9999.0,112.29167565,-5.20833375000001
-9999.0,110.62500885,-8.54166735
44.0,115.62500925,39.79166985
26.0,-101.45834145,22.29166845
8.0,132.70834395,-30.62500245
22.0,-104.37500835,20.20833495
22.0,-105.62500845,25.62500205
18.0,151.87501215,-27.29166885
24.0,148.95834525,-10.20833415
-9999.0,113.54167575,-27.29166885
9.0,133.54167735,-31.87500255
-9999.0,98.12500785,11.04166755
32.0,104.79167505,19.79166825
39.0,26.45833545,42.29167005
26.0,103.95834165,-4.79166705
31.0,-81.04167315,46.04167035
21.0,-81.45833985,31.45833585
-9999.0,105.20834175,8.54166735
17.0,148.12501185,-33.54166935
26.0,-106.04167515,23.95833525
27.0,-98.95834125,23.12500185
35.0,32.70833595,36.45833625
28.0,117.29167605,6.45833385
-9999.0,97.70834115,14.79166785
48.0,41.04166995,53.12500425
33.0,2.70833354999999,50.62500405
10.0,140.62501125,-36.87500295
31.0,98.54167455,3.12500025
-9999.0,-66.45833865,-53.95833765
32.0,95.20834095,24.37500195
34.0,143.54167815,-5.62500045
41.0,25.20833535,41.87500335
-9999.0,96.87500775,3.54166694999999
27.0,116.87500935,3.54166694999999
52.0,37.70833635,52.70833755
7.0,143.12501145,-33.95833605
-9999.0,116.45834265,-3.54166695000001
37.0,16.87500135,43.54167015
33.0,106.45834185,21.45833505
24.0,117.70834275,1.87500014999999
45.0,0.625000049999983,46.04167035
26.0,-108.54167535,29.37500235
-9999.0,-88.54167375,30.20833575
-9999.0,72.70833915,18.54166815
41.0,11.04166755,50.62500405
-9999.0,167.70834675,-29.37500235
30.0,-112.70834235,34.79166945
16.0,150.20834535,-31.04166915
21.0,-104.79167505,23.95833525
-9999.0,119.37500955,-36.04166955
22.0,123.95834325,-10.20833415
23.0,117.29167605,0.625000049999997
29.0,120.20834295,-1.45833345
-9999.0,122.29167645,8.54166735
48.0,36.04166955,51.04167075
-9999.0,-72.70833915,-51.04167075
12.0,147.29167845,-32.29166925
28.0,101.45834145,-2.29166685
-9999.0,114.79167585,5.62500045
27.0,151.87501215,-32.29166925
9.0,118.95834285,-34.37500275
-9999.0,9.79166744999998,37.70833635
-9999.0,110.62500885,18.95833485
8.0,141.04167795,-34.37500275
32.0,96.87500775,24.79166865
-9999.0,119.79167625,23.12500185
41.0,28.54166895,40.20833655
-9999.0,100.62500805,3.95833365
-9999.0,18.12500145,39.79166985
23.0,-81.04167315,28.54166895
15.0,144.37501155,-36.45833625
42.0,22.29166845,41.04166995
33.0,-101.04167475,33.54166935
7.0,140.62501125,-36.45833625
29.0,-96.45834105,29.37500235
40.0,1.04166674999999,43.12500345
8.0,144.37501155,-31.87500255
35.0,103.12500825,21.04166835
22.0,29.37500235,52.70833755
10.0,153.12501225,-26.87500215
-9999.0,103.12500825,-4.79166705
-9999.0,107.29167525,-7.70833395
13.0,149.79167865,-29.79166905
23.0,101.87500815,4.37500034999999
39.0,119.79167625,27.29166885
51.0,4.37500034999999,50.20833735
32.0,108.54167535,21.87500175
39.0,42.70833675,55.20833775
-9999.0,109.37500875,-6.45833385
32.0,-80.62500645,27.70833555
43.0,20.20833495,48.54167055
22.0,-107.70834195,33.95833605
26.0,-107.70834195,27.70833555
12.0,138.54167775,-31.04166915
-9999.0,104.79167505,1.45833345
-9999.0,20.62500165,57.29167125
39.0,22.29166845,37.70833635
35.0,24.37500195,41.04166995
38.0,116.45834265,39.37500315
51.0,3.54166694999998,47.29167045
11.0,121.04167635,-31.45833585
-9999.0,79.37500635,7.29166725
-9999.0,31.87500255,36.45833625
52.0,3.95833364999999,47.70833715
44.0,26.87500215,42.70833675
10.0,134.79167745,-14.37500115
24.0,-98.12500785,17.70833475
26.0,114.37500915,2.70833354999999
-9999.0,99.79167465,11.45833425
34.0,115.62500925,24.79166865
27.0,-101.04167475,19.37500155
-9999.0,153.54167895,-27.70833555
21.0,-109.79167545,28.54166895
26.0,103.12500825,-1.45833345
-9999.0,98.12500785,7.70833395
-9999.0,108.54167535,-0.208333350000004
25.0,-96.04167435,17.70833475
52.0,121.87500975,31.04166915
21.0,151.87501215,-26.87500215
-9999.0,39.37500315,41.45833665
25.0,-97.70834115,19.79166825
27.0,-5.20833375000001,40.62500325
36.0,13.12500105,38.12500305
-9999.0,107.29167525,3.95833365
-9999.0,8.54166734999998,54.79167105
-9999.0,108.54167535,-1.04166675
11.0,114.37500915,-28.12500225
-9999.0,9.79166744999998,40.20833655
34.0,94.79167425,23.95833525
45.0,23.12500185,54.79167105
-9999.0,107.70834195,4.37500034999999
38.0,-121.04167635,36.87500295
30.0,117.70834275,0.625000049999997
29.0,-91.04167395,15.62500125
18.0,-81.87500655,30.20833575
22.0,-102.70834155,19.79166825
21.0,101.45834145,3.12500025
21.0,149.79167865,-33.12500265
35.0,111.87500895,21.87500175
-9999.0,143.95834485,-14.37500115
-9999.0,106.04167515,-1.45833345
-9999.0,94.79167425,5.20833374999999
-9999.0,118.95834285,1.04166675
-9999.0,104.37500835,9.79166744999999
46.0,8.54166734999998,51.04167075
30.0,-80.62500645,34.37500275
24.0,120.20834295,-4.37500035000001
27.0,-108.54167535,31.45833585
8.0,139.79167785,-33.54166935
-9999.0,102.70834155,10.62500085
-9999.0,122.70834315,-33.95833605
-9999.0,35.20833615,33.95833605
25.0,116.87500935,3.12500025
24.0,-108.95834205,27.70833555
26.0,96.87500775,5.20833374999999
27.0,-80.20833975,33.54166935
28.0,90.62500725,28.54166895
25.0,-106.87500855,28.95833565
45.0,8.95833404999999,49.37500395
44.0,10.20833415,48.95833725
15.0,151.04167875,-24.79166865
36.0,22.29166845,37.29166965
22.0,116.87500935,2.29166685
9.0,136.45834425,-16.45833465
21.0,-104.79167505,28.54166895
13.0,143.95834485,-38.12500305
31.0,-100.20834135,24.37500195
27.0,110.62500885,-1.45833345
14.0,151.04167875,-27.29166885
30.0,101.04167475,1.45833345
-9999.0,-2.70833355000002,35.62500285
41.0,22.29166845,40.20833655
24.0,74.37500595,15.20833455
-9999.0,-1.45833345,45.20833695
7.0,134.79167745,-31.87500255
11.0,141.87501135,-13.12500105
26.0,-118.12500945,34.37500275
-9999.0,1.87500014999998,39.79166985
52.0,24.37500195,49.37500395
8.0,142.70834475,-32.29166925
-9999.0,22.70833515,36.04166955
22.0,21.87500175,53.54167095
9.0,141.87501135,-31.45833585
28.0,8.54166734999998,51.87500415
26.0,117.29167605,4.37500034999999
30.0,118.12500945,5.62500045
-9999.0,129.37501035,29.79166905
-9999.0,104.79167505,-1.87500015000001
24.0,-103.12500825,19.79166825
27.0,106.87500855,13.12500105
35.0,114.79167585,24.37500195
36.0,36.45833625,53.95833765
32.0,110.20834215,21.87500175
-9999.0,15.62500125,39.37500315
7.0,141.45834465,-33.54166935
31.0,93.12500745,21.45833505
32.0,115.20834255,23.54166855
19.0,-81.87500655,28.12500225
36.0,146.87501175,-6.04166715000001
19.0,-106.45834185,28.12500225
30.0,120.62500965,23.12500185
-9999.0,109.37500875,21.04166835
14.0,148.95834525,-31.04166915
25.0,-96.45834105,31.45833585
23.0,102.29167485,2.29166685
-9999.0,122.29167645,-8.12500065
37.0,16.87500135,62.70833835
36.0,72.29167245,35.20833615
-9999.0,143.12501145,-3.12500025
33.0,46.87500375,56.87500455
26.0,114.79167585,1.45833345
23.0,-101.04167475,18.54166815
30.0,96.04167435,23.12500185
26.0,-108.95834205,29.79166905
-9999.0,108.95834205,21.04166835
-9999.0,128.54167695,32.29166925
36.0,76.04167275,32.70833595
39.0,11.04166755,43.95833685
38.0,15.20833455,41.04166995
8.0,-82.29167325,30.20833575
14.0,152.70834555,-28.12500225
30.0,92.29167405,23.95833525
25.0,106.45834185,16.04166795
11.0,118.54167615,-29.37500235
21.0,-105.62500845,25.20833535
32.0,119.79167625,-2.29166685
37.0,29.79166905,55.62500445
52.0,7.29166724999999,51.04167075
-9999.0,28.12500225,36.45833625
21.0,-101.87500815,20.20833495
-9999.0,97.70834115,9.79166744999999
27.0,-106.45834185,28.95833565
47.0,36.04166955,55.62500445
37.0,31.87500255,36.87500295
24.0,-98.95834125,24.79166865
33.0,95.62500765,26.45833545
26.0,102.70834155,1.87500014999999
22.0,-104.79167505,24.79166865
43.0,11.45833425,49.79167065
-9999.0,123.12500985,0.208333350000004
28.0,112.29167565,2.70833354999999
32.0,-83.12500665,51.04167075
24.0,113.54167575,0.208333350000004
-9999.0,24.37500195,40.62500325
24.0,-111.04167555,36.45833625
-9999.0,129.37501035,-7.29166725
25.0,-108.95834205,31.45833585
-9999.0,103.95834165,2.29166685
9.0,116.87500935,-31.87500255
-9999.0,163.12501305,-19.37500155
11.0,116.04167595,-33.54166935
41.0,28.12500225,39.37500315
7.0,118.54167615,-33.95833605
34.0,-100.62500805,33.95833605
39.0,46.04167035,34.37500275
11.0,119.37500955,-30.20833575
21.0,132.70834395,-11.87500095
-9999.0,93.12500745,19.79166825
-9999.0,-73.12500585,-36.45833625
10.0,115.62500925,-24.79166865
38.0,140.20834455,36.87500295
-9999.0,123.95834325,-1.87500015000001
36.0,103.12500825,18.95833485
41.0,-3.12500025,40.62500325
21.0,-108.12500865,26.87500215
20.0,-81.45833985,33.12500265
36.0,25.20833535,41.04166995
33.0,99.79167465,16.45833465
-9999.0,143.54167815,-11.87500095
35.0,85.20834015,28.12500225
29.0,-105.20834175,32.70833595
28.0,-101.04167475,21.45833505
28.0,-98.12500785,23.12500185
28.0,-88.54167375,14.37500115
29.0,145.20834495,-5.62500045
-9999.0,109.37500875,2.29166685
30.0,106.45834185,11.04166755
23.0,99.79167465,1.45833345
-9999.0,120.20834295,6.04166714999999
-9999.0,93.12500745,18.54166815
10.0,135.20834415,-14.37500115
-9999.0,117.29167605,-35.20833615
7.0,140.20834455,-33.95833605
31.0,105.62500845,20.62500165
11.0,151.04167875,-28.12500225
-9999.0,168.12501345,-16.45833465
37.0,35.20833615,32.70833595
20.0,-84.37500675,31.45833585
9.0,123.95834325,-30.20833575
27.0,107.29167525,14.37500115
14.0,138.12501105,-32.70833595
13.0,138.54167775,-30.62500245
-9999.0,-106.04167515,21.04166835
57.0,-96.45834105,38.95833645
35.0,6.87500054999998,44.37500355
28.0,-106.04167515,24.79166865
26.0,-100.62500805,17.70833475
-9999.0,100.62500805,7.70833395
-9999.0,120.62500965,-3.95833365
-9999.0,-86.04167355,30.20833575
40.0,122.29167645,29.79166905
-9999.0,116.87500935,8.12500065
-9999.0,-0.208333350000004,36.04166955
-9999.0,139.79167785,-16.45833465
21.0,-106.87500855,28.12500225
-9999.0,121.87500975,28.12500225
16.0,146.45834505,-36.04166955
-9999.0,131.87501055,32.29166925
-9999.0,104.79167505,1.04166675
38.0,21.87500175,41.04166995
29.0,-98.95834125,21.04166835
26.0,114.79167585,1.04166675
29.0,118.54167615,4.37500034999999
-9999.0,27.70833555,36.45833625
14.0,147.70834515,-34.37500275
17.0,152.70834555,-31.87500255
23.0,97.70834115,4.37500034999999
55.0,5.20833374999998,48.95833725
39.0,-96.45834105,33.54166935
-9999.0,129.79167705,-0.625000049999997
-9999.0,141.04167795,-15.62500125
8.0,143.12501145,-36.04166955
-9999.0,21.45833505,36.87500295
26.0,80.20833975,9.79166744999999
24.0,115.62500925,2.70833354999999
8.0,139.79167785,-33.95833605
34.0,103.12500825,22.29166845
27.0,96.45834105,21.87500175
23.0,-75.62500605,37.70833635
-9999.0,-86.04167355,46.87500375
12.0,148.12501185,-20.62500165
37.0,7.29166724999999,44.37500355
34.0,9.79166744999998,37.29166965
10.0,118.95834285,-32.70833595
20.0,-109.37500875,31.04166915
-9999.0,121.45834305,28.12500225
54.0,36.45833625,52.70833755
24.0,103.12500825,3.54166694999999
-9999.0,114.79167585,5.20833374999999
-9999.0,104.37500835,8.95833404999999
7.0,141.45834465,-33.95833605
24.0,117.70834275,1.04166675
-9999.0,97.70834115,10.20833415
28.0,121.87500975,16.45833465
25.0,-100.20834135,21.45833505
-9999.0,106.45834185,-1.87500015000001
-9999.0,-5.20833375000001,36.04166955
-9999.0,14.79166785,38.95833645
-9999.0,128.12501025,-7.29166725
27.0,-96.45834105,16.04166795
11.0,119.37500955,-33.54166935
36.0,23.12500185,38.54166975
-9999.0,-3.95833365000001,43.95833685
21.0,23.12500185,51.87500415
-9999.0,102.70834155,-4.37500035000001
42.0,10.62500085,43.54167015
24.0,-104.79167505,21.04166835
-9999.0,-78.95833965,25.62500205
25.0,-103.12500825,26.87500215
-9999.0,141.45834465,-13.12500105
49.0,13.54166775,43.54167015
21.0,-109.79167545,29.79166905
8.0,143.12501145,-32.29166925
12.0,141.87501135,-37.29166965
-9999.0,104.79167505,-5.62500045
-9999.0,121.45834305,10.62500085
-9999.0,93.12500745,8.95833404999999
23.0,-93.12500745,16.45833465
41.0,9.37500075,50.20833735
-9999.0,123.54167655,7.29166725
17.0,-81.45833985,30.20833575
24.0,112.29167565,-0.625000049999997
22.0,-105.62500845,26.04166875
25.0,-108.95834205,33.12500265
8.0,143.54167815,-33.12500265
36.0,119.37500955,-2.70833355000001
-9999.0,108.12500865,0.625000049999997
32.0,101.87500815,16.04166795
43.0,8.12500064999998,51.04167075
28.0,-88.95834045,14.79166785
-9999.0,23.54166855,38.95833645
33.0,-101.04167475,24.79166865
-9999.0,-109.79167545,24.37500195
22.0,108.95834205,18.54166815
14.0,-81.87500655,29.37500235
22.0,103.12500825,2.29166685
-9999.0,152.29167885,-32.70833595
8.0,135.62501085,-33.12500265
9.0,116.04167595,-31.45833585
47.0,43.95833685,53.54167095
-9999.0,122.70834315,14.79166785
27.0,1.87500014999998,50.20833735
32.0,-7.29166725000002,37.29166965
-9999.0,130.62501045,-31.87500255
20.0,173.12501385,-34.79166945
-9999.0,26.04166875,37.70833635
33.0,103.12500825,20.62500165
21.0,-103.12500825,21.45833505
23.0,-98.54167455,18.12500145
24.0,-100.62500805,21.87500175
-9999.0,-93.54167415,15.62500125
25.0,100.62500805,5.20833374999999
34.0,21.04166835,38.54166975
-9999.0,177.70834755,-39.37500315
34.0,103.95834165,18.95833485
27.0,-96.04167435,18.12500145
30.0,-100.20834135,21.87500175
11.0,122.70834315,-31.45833585
-9999.0,120.62500965,-8.95833405
34.0,-7.29166725000002,38.54166975
40.0,31.45833585,37.29166965
8.0,142.70834475,-32.70833595
39.0,144.37501155,-6.04166715000001
19.0,-109.79167545,31.45833585
-9999.0,122.70834315,16.87500135
33.0,16.45833465,38.54166975
29.0,110.62500885,22.29166845
25.0,111.04167555,-1.45833345
-9999.0,9.79166744999998,41.04166995
-9999.0,21.45833505,63.54167175
-9999.0,101.04167475,3.12500025
-9999.0,115.20834255,5.20833374999999
34.0,110.20834215,22.70833515
9.0,132.70834395,-31.04166915
20.0,-102.29167485,18.12500145
26.0,98.95834125,2.29166685
29.0,146.87501175,-8.12500065
-9999.0,121.04167635,9.37500075
9.0,121.04167635,-33.54166935
23.0,115.20834255,3.54166694999999
-9999.0,135.62501085,33.12500265
7.0,130.20834375,-29.37500235
34.0,113.54167575,23.12500185
9.0,136.45834425,-33.95833605
24.0,113.12500905,-0.208333350000004
32.0,106.87500855,21.45833505
37.0,-68.54167215,-54.37500435
43.0,9.37500075,45.20833695
-9999.0,166.04167995,-21.04166835
-9999.0,5.20833374999998,36.87500295
-9999.0,-80.62500645,30.62500245
33.0,92.70834075,23.95833525
-9999.0,108.54167535,0.208333350000004
24.0,-104.37500835,21.45833505
41.0,41.87500335,55.20833775
12.0,120.62500965,-31.87500255
-9999.0,121.04167635,11.04166755
33.0,117.29167605,27.29166885
35.0,29.37500235,39.79166985
24.0,18.95833485,51.87500415
19.0,-82.29167325,26.87500215
36.0,-72.70833915,-51.87500415
24.0,115.20834255,3.12500025
21.0,151.45834545,-33.12500265
33.0,91.87500735,28.12500225
27.0,-108.54167535,29.79166905
22.0,-104.79167505,23.12500185
34.0,93.54167415,20.62500165
-9999.0,14.37500115,36.45833625
-9999.0,99.79167465,5.20833374999999
-9999.0,98.12500785,10.20833415
-9999.0,-70.20833895,-53.95833765
22.0,-102.70834155,21.45833505
12.0,139.37501115,-33.12500265
7.0,142.70834475,-34.37500275
33.0,121.04167635,22.70833515
10.0,119.79167625,-32.29166925
31.0,106.04167515,13.54166775
25.0,-99.79167465,24.37500195
-9999.0,177.29168085,-39.37500315
19.0,-109.79167545,23.12500185
-9999.0,18.12500145,61.04167155
-9999.0,116.87500935,-35.62500285
-9999.0,109.37500875,-8.12500065
38.0,-77.29167285,35.62500285
37.0,28.54166895,37.29166965
33.0,85.62500685,28.12500225
22.0,-102.70834155,21.04166835
-9999.0,121.87500975,-33.95833605
9.0,136.45834425,-32.29166925
25.0,-106.04167515,23.54166855
18.0,9.79166744999998,52.70833755
20.0,-105.20834175,20.20833495
22.0,-103.95834165,22.70833515
15.0,144.37501155,-37.70833635
40.0,111.04167555,26.04166875
-9999.0,109.37500875,20.62500165
21.0,141.87501135,-36.04166955
11.0,150.62501205,-28.12500225
41.0,41.45833665,52.70833755
-9999.0,91.45834065,21.45833505
64.0,2.70833354999999,50.20833735
29.0,98.12500785,11.45833425
29.0,115.62500925,2.29166685
42.0,119.37500955,28.95833565
25.0,-81.45833985,26.45833545
12.0,118.12500945,-30.20833575
32.0,-6.45833385,38.95833645
11.0,143.95834485,-16.45833465
48.0,43.12500345,58.54167135
41.0,44.37500355,36.45833625
21.0,-87.29167365,30.62500245
25.0,20.62500165,53.95833765
31.0,109.37500875,18.95833485
11.0,147.70834515,-32.70833595
35.0,37.29166965,58.54167135
9.0,143.95834485,-33.54166935
24.0,101.45834145,4.37500034999999
8.0,140.20834455,-30.20833575
25.0,100.62500805,1.45833345
25.0,95.62500765,21.45833505
-9999.0,93.54167415,18.95833485
-9999.0,115.20834255,-7.29166725
40.0,109.37500875,23.54166855
27.0,-99.37500795,23.54166855
12.0,146.04167835,-35.62500285
40.0,0.625000049999983,44.37500355
25.0,104.37500835,11.04166755
8.0,118.12500945,-32.29166925
19.0,-81.04167315,28.12500225
-9999.0,100.20834135,12.29166765
-9999.0,120.20834295,-34.79166945
-9999.0,146.87501175,-18.54166815
32.0,107.70834195,21.45833505
38.0,95.20834095,26.04166875
-9999.0,99.79167465,4.37500034999999
11.0,124.79167665,-32.29166925
28.0,143.12501145,-4.37500035000001
59.0,11.45833425,51.04167075
-9999.0,115.20834255,-6.87500055
22.0,-99.37500795,20.20833495
-9999.0,115.62500925,-8.12500065
39.0,-0.208333350000004,40.62500325
-9999.0,-0.625000050000011,54.79167105
25.0,-103.54167495,20.62500165
-9999.0,151.04167875,-34.79166945
-9999.0,121.45834305,-0.208333350000004
-9999.0,164.37501315,-19.79166825
27.0,98.12500785,16.87500135
-9999.0,-131.87501055,52.29167085
10.0,123.95834325,-32.29166925
9.0,116.04167595,-30.20833575
32.0,95.20834095,25.62500205
24.0,-98.54167455,17.29166805
-9999.0,123.54167655,-10.62500085
51.0,-0.625000050000011,48.95833725
14.0,150.62501205,-25.62500205
-9999.0,156.45834585,-8.54166735
16.0,150.20834535,-23.54166855
24.0,116.45834265,3.95833365
23.0,-109.37500875,28.54166895
26.0,-108.54167535,36.87500295
36.0,13.12500105,58.12500465
-9999.0,140.62501125,-8.95833405
9.0,116.45834265,-30.62500245
25.0,106.87500855,14.37500115
-9999.0,19.37500155,55.20833775
-9999.0,146.04167835,-8.54166735
-9999.0,133.95834405,-5.62500045
-9999.0,5.62500044999999,36.87500295
-9999.0,21.45833505,38.54166975
-9999.0,141.45834465,41.87500335
23.0,-102.70834155,18.54166815
-9999.0,106.87500855,-5.62500045
27.0,-98.54167455,17.70833475
31.0,15.20833455,37.70833635
-9999.0,94.79167425,5.62500045
29.0,-85.20834015,51.04167075
-9999.0,-2.29166685000001,50.20833735
36.0,108.12500865,23.12500185
-9999.0,119.37500955,-0.208333350000004
13.0,135.62501085,-15.20833455
34.0,104.79167505,21.45833505
-9999.0,121.45834305,-33.95833605
-9999.0,12.70833435,38.54166975
33.0,104.37500835,19.79166825
-9999.0,102.29167485,12.29166765
-9999.0,133.12501065,-11.04166755
-9999.0,143.54167815,-40.20833655
20.0,-107.29167525,29.79166905
41.0,117.70834275,28.54166895
-9999.0,-81.04167315,31.45833585
-9999.0,98.12500785,1.87500014999999
8.0,133.12501065,-30.62500245
-9999.0,115.20834255,-31.04166915
32.0,27.70833555,52.70833755
45.0,35.62500285,53.95833765
60.0,-87.70834035,37.70833635
10.0,121.04167635,-30.20833575
25.0,98.95834125,2.70833354999999
