ISRICSOILGRIDS_new_average_coarsefragmentpercent_reduced,x,y
-9999.0,15.20833455,38.54166975
20.0,-107.70834195,27.70833555
21.0,96.87500775,24.79166865
10.0,-3.12500025,51.45833745
-9999.0,110.20834215,1.87500014999999
12.0,151.45834545,-26.04166875
20.0,-105.62500845,25.62500205
-9999.0,7.70833395,40.62500325
5.0,152.70834555,-28.12500225
13.0,133.54167735,-30.20833575
16.0,117.70834275,-30.62500245
9.0,146.45834505,-32.70833595
-9999.0,-74.79167265,35.62500285
-9999.0,129.79167705,-1.04166675
7.0,142.70834475,-32.29166925
19.0,-103.54167495,21.87500175
15.0,6.87500054999998,49.79167065
10.0,1.45833345,45.20833695
6.0,134.79167745,-14.79166785
13.0,140.20834455,37.29166965
-9999.0,-79.37500635,32.70833595
10.0,136.87501095,-30.62500245
15.0,141.04167795,-35.20833615
6.0,-101.45834145,27.29166885
12.0,4.79166705,46.45833705
0.0,144.37501155,-4.37500035000001
3.0,36.04166955,55.62500445
-9999.0,104.79167505,1.45833345
2.0,111.87500895,0.625000049999997
18.0,118.95834285,-32.70833595
-9999.0,15.62500125,39.37500315
10.0,141.45834465,-34.37500275
-9999.0,-86.04167355,46.87500375
1.0,-82.29167325,32.29166925
3.0,36.45833625,54.79167105
-9999.0,152.29167885,-32.70833595
7.0,22.70833515,51.04167075
15.0,-98.12500785,18.95833485
10.0,123.12500985,-30.62500245
1.0,-76.87500615,36.04166955
21.0,-103.12500825,20.62500165
12.0,118.95834285,-31.45833585
-9999.0,111.87500895,3.12500025
27.0,-109.79167545,23.12500185
14.0,0.625000049999983,48.95833725
21.0,-101.45834145,29.79166905
15.0,9.37500075,51.87500415
15.0,111.45834225,27.70833555
25.0,-72.70833915,-51.87500415
3.0,41.45833665,54.37500435
8.0,113.54167575,23.54166855
11.0,106.04167515,9.79166744999999
11.0,100.20834135,16.04166795
18.0,101.45834145,17.70833475
-9999.0,35.62500285,34.37500275
4.0,41.45833665,54.79167105
13.0,141.04167795,-35.62500285
3.0,106.45834185,-2.70833355000001
3.0,40.20833655,54.37500435
5.0,37.70833635,55.62500445
12.0,121.04167635,-33.12500265
18.0,9.37500075,50.20833735
15.0,-0.625000050000011,48.95833725
-9999.0,118.12500945,0.625000049999997
0.0,-87.70834035,37.70833635
12.0,120.62500965,23.54166855
12.0,106.04167515,13.95833445
2.0,102.70834155,1.04166675
26.0,-110.20834215,33.12500265
-9999.0,48.95833725,53.54167095
15.0,0.208333349999975,51.04167075
-9999.0,-3.54166695000001,36.45833625
12.0,123.54167655,-31.87500255
12.0,112.29167565,-0.208333350000004
1.0,-77.29167285,36.04166955
6.0,33.95833605,56.87500455
7.0,151.45834545,-32.70833595
-9999.0,109.37500875,21.04166835
17.0,119.79167625,-33.95833605
8.0,100.62500805,0.208333350000004
-9999.0,156.04167915,-7.29166725
19.0,125.62501005,-32.29166925
1.0,-79.37500635,33.12500265
21.0,-103.54167495,19.79166825
13.0,11.45833425,42.70833675
2.0,96.87500775,5.20833374999999
-9999.0,115.62500925,6.04166714999999
14.0,106.04167515,40.62500325
-9999.0,7.70833395,41.45833665
36.0,-109.37500875,30.20833575
10.0,95.62500765,4.79166705
5.0,105.62500845,21.04166835
21.0,-106.04167515,26.45833545
23.0,-99.37500795,19.37500155
0.0,105.62500845,-3.95833365
4.0,21.87500175,53.12500425
17.0,-109.79167545,31.87500255
-9999.0,121.87500975,10.20833415
12.0,-89.79167385,15.20833455
-9999.0,149.79167865,-10.62500085
12.0,132.29167725,-30.62500245
11.0,142.29167805,-32.29166925
-9999.0,-81.04167315,29.37500235
0.0,-82.29167325,29.79166905
14.0,150.20834535,-35.62500285
-9999.0,105.62500845,-1.04166675
-9999.0,115.62500925,-3.95833365
-9999.0,101.45834145,12.29166765
10.0,116.87500935,-29.37500235
-9999.0,121.87500975,19.37500155
8.0,105.20834175,11.87500095
8.0,11.04166755,51.04167075
2.0,118.95834285,-3.12500025
-9999.0,168.12501345,-16.45833465
-9999.0,100.62500805,7.70833395
16.0,-7.29166725000002,38.54166975
25.0,-6.45833385,37.70833635
6.0,140.62501125,-32.70833595
5.0,141.87501135,-13.12500105
6.0,143.95834485,-36.87500295
15.0,101.45834145,13.54166775
12.0,144.37501155,-37.70833635
5.0,146.45834505,-31.87500255
-9999.0,108.54167535,-3.12500025
17.0,-101.04167475,27.29166885
9.0,116.04167595,23.54166855
-9999.0,108.95834205,21.04166835
-9999.0,151.04167875,-34.37500275
-9999.0,106.04167515,-3.54166695000001
-9999.0,11.04166755,56.45833785
26.0,-101.45834145,26.87500215
6.0,102.29167485,4.79166705
-9999.0,93.12500745,18.54166815
8.0,117.29167605,1.45833345
-9999.0,151.45834545,-3.54166695000001
5.0,149.79167865,-30.20833575
-9999.0,112.29167565,3.12500025
15.0,8.54166734999998,50.62500405
9.0,134.37501075,-31.87500255
5.0,-117.70834275,57.70833795
-9999.0,146.04167835,-5.20833375000001
-9999.0,153.54167895,-26.87500215
19.0,-5.20833375000001,38.95833645
10.0,146.87501175,-35.62500285
-9999.0,-77.29167285,56.04167115
16.0,27.29166885,38.12500305
18.0,139.79167785,37.29166965
-9999.0,-6.87500055000001,62.29167165
-9999.0,115.62500925,-4.79166705
-9999.0,122.70834315,16.87500135
3.0,30.62500245,53.12500425
3.0,121.87500975,31.04166915
-9999.0,102.29167485,11.45833425
19.0,1.45833345,42.70833675
17.0,-100.62500805,30.62500245
24.0,-103.12500825,21.04166835
-9999.0,135.62501085,33.12500265
-9999.0,-94.79167425,28.95833565
12.0,111.45834225,23.12500185
1.0,-82.29167325,27.70833555
5.0,43.54167015,58.12500465
6.0,-89.79167385,29.79166905
13.0,2.29166684999998,46.04167035
9.0,114.37500915,23.12500185
-9999.0,103.12500825,10.62500085
-9999.0,123.54167655,6.87500055
14.0,118.95834285,-33.95833605
34.0,-109.37500875,30.62500245
4.0,100.62500805,5.20833374999999
1.0,141.45834465,-17.29166805
-9999.0,153.12501225,-27.29166885
10.0,112.29167565,24.79166865
7.0,133.12501065,-11.87500095
-9999.0,116.45834265,22.70833515
13.0,116.04167595,25.20833535
20.0,-109.79167545,33.54166935
25.0,-99.37500795,18.54166815
13.0,151.04167875,-31.87500255
12.0,112.29167565,21.87500175
-9999.0,121.87500975,40.62500325
-9999.0,122.70834315,-33.95833605
14.0,117.70834275,-33.54166935
10.0,106.87500855,40.62500325
13.0,133.12501065,-30.20833575
25.0,-105.62500845,26.04166875
15.0,110.20834215,26.04166875
3.0,36.45833625,57.29167125
4.0,34.37500275,54.79167105
17.0,-105.20834175,26.04166875
-9999.0,23.95833525,34.79166945
6.0,-90.62500725,36.87500295
15.0,111.45834225,23.95833525
10.0,138.54167775,-30.62500245
9.0,12.29166765,41.87500335
22.0,-6.45833385,62.29167165
4.0,146.04167835,-36.04166955
16.0,122.29167645,-31.45833585
6.0,-77.70833955,38.12500305
18.0,-103.12500825,22.29166845
9.0,92.29167405,24.37500195
-9999.0,-1.04166675000002,50.62500405
-9999.0,121.87500975,-0.625000049999997
-9999.0,122.29167645,36.45833625
7.0,-99.37500795,26.87500215
13.0,6.04166714999999,49.37500395
18.0,-98.54167455,17.70833475
7.0,-106.87500855,31.04166915
22.0,-99.37500795,23.95833525
12.0,114.37500915,24.37500195
-9999.0,103.54167495,4.37500034999999
21.0,103.54167495,19.79166825
16.0,150.20834535,-32.29166925
13.0,-104.37500835,24.37500195
6.0,20.62500165,51.87500415
-9999.0,138.95834445,-16.87500135
-9999.0,115.20834255,-32.70833595
8.0,102.29167485,-3.12500025
-9999.0,113.12500905,3.54166694999999
24.0,116.45834265,-31.45833585
-9999.0,85.20834015,19.37500155
-9999.0,-82.29167325,21.87500175
7.0,140.62501125,-31.45833585
-9999.0,143.95834485,-14.37500115
10.0,140.62501125,-33.12500265
5.0,-100.62500805,27.70833555
-9999.0,152.70834555,-24.37500195
7.0,-111.04167555,36.45833625
10.0,113.95834245,0.208333350000004
22.0,29.37500235,36.87500295
21.0,-4.79166705,35.20833615
-9999.0,17.29166805,42.70833675
10.0,-96.45834105,37.70833635
9.0,164.79167985,-20.62500165
14.0,11.04166755,43.95833685
3.0,4.37500034999999,51.04167075
16.0,137.70834435,-34.37500275
4.0,38.12500305,55.20833775
18.0,146.87501175,-36.04166955
5.0,33.95833605,56.04167115
9.0,143.12501145,-36.04166955
23.0,48.12500385,41.04166995
-9999.0,102.70834155,11.04166755
20.0,96.04167435,22.70833515
3.0,42.70833675,56.87500455
14.0,21.87500175,39.79166985
-9999.0,114.37500915,-4.37500035000001
-9999.0,102.70834155,10.62500085
5.0,106.04167515,11.04166755
-9999.0,23.54166855,38.95833645
-9999.0,10.62500085,42.29167005
0.0,143.95834485,-4.37500035000001
-9999.0,121.45834305,-8.95833405
10.0,118.12500945,-31.45833585
8.0,101.45834145,6.87500055
5.0,106.04167515,10.62500085
-9999.0,103.54167495,10.20833415
21.0,101.04167475,18.54166815
5.0,151.45834545,-24.79166865
13.0,116.04167595,24.79166865
9.0,106.45834185,17.70833475
16.0,120.62500965,-30.62500245
12.0,119.79167625,26.45833545
9.0,148.54167855,-37.70833635
19.0,-99.79167465,19.79166825
-9999.0,-96.45834105,20.62500165
2.0,-84.37500675,30.62500245
13.0,121.04167635,-33.54166935
-9999.0,9.79166744999998,43.95833685
10.0,134.79167745,-31.04166915
16.0,104.79167505,19.79166825
13.0,115.62500925,26.04166875
16.0,116.87500935,-32.29166925
8.0,10.62500085,43.54167015
14.0,8.12500064999998,48.54167055
17.0,146.87501175,-41.87500335
-9999.0,97.29167445,15.62500125
7.0,146.04167835,-6.04166715000001
2.0,46.45833705,56.04167115
-9999.0,123.12500985,1.04166675
-9999.0,132.70834395,-4.37500035000001
13.0,-101.04167475,27.70833555
25.0,93.12500745,22.29166845
12.0,-102.29167485,22.29166845
7.0,101.45834145,4.79166705
-9999.0,116.45834265,-3.54166695000001
-9999.0,-4.37500035000002,43.95833685
22.0,107.29167525,14.37500115
2.0,-87.29167365,30.62500245
10.0,139.79167785,-34.37500275
13.0,-8.54166735000001,38.54166975
2.0,111.87500895,21.87500175
10.0,108.95834205,-7.29166725
-9999.0,103.12500825,5.62500045
15.0,-111.04167555,36.04166955
25.0,-101.87500815,29.79166905
14.0,106.04167515,11.87500095
-9999.0,128.54167695,-1.04166675
17.0,27.29166885,39.37500315
4.0,118.12500945,1.45833345
5.0,96.45834105,4.79166705
23.0,93.54167415,27.70833555
-9999.0,177.29168085,-39.37500315
21.0,28.54166895,37.29166965
20.0,107.70834195,14.37500115
3.0,102.70834155,-1.87500015000001
6.0,153.12501225,-29.37500235
25.0,-108.54167535,28.95833565
12.0,116.87500935,2.70833354999999
13.0,-76.04167275,2.70833354999999
12.0,23.95833525,41.04166995
-9999.0,10.62500085,42.70833675
12.0,-1.45833345,53.95833765
15.0,-5.20833375000001,50.20833735
-9999.0,126.87501015,-1.04166675
-9999.0,124.37500995,-10.20833415
5.0,145.20834495,-33.12500265
11.0,130.20834375,-29.37500235
1.0,-81.45833985,28.12500225
24.0,92.70834075,21.04166835
19.0,30.20833575,40.20833655
7.0,28.54166895,54.37500435
-9999.0,103.12500825,-4.79166705
4.0,33.12500265,51.45833745
-9999.0,109.79167545,18.12500145
21.0,104.37500835,19.79166825
-9999.0,118.95834285,-34.79166945
0.0,-95.20834095,29.37500235
15.0,132.29167725,-31.45833585
12.0,118.12500945,-33.95833605
2.0,44.79167025,54.37500435
3.0,101.87500815,0.625000049999997
-9999.0,131.87501055,-11.87500095
6.0,103.12500825,-4.37500035000001
14.0,21.87500175,40.62500325
-9999.0,19.37500155,41.04166995
11.0,142.29167805,-35.62500285
16.0,120.62500965,28.95833565
2.0,151.04167875,-23.54166855
4.0,33.95833605,55.62500445
22.0,116.04167595,-34.37500275
5.0,117.29167605,2.29166685
35.0,116.04167595,-32.29166925
7.0,21.45833505,49.79167065
3.0,153.12501225,-27.70833555
5.0,109.79167545,20.62500165
-9999.0,127.70834355,-32.29166925
11.0,110.62500885,23.12500185
12.0,14.37500115,57.29167125
21.0,-101.04167475,17.29166805
-9999.0,151.45834545,-33.95833605
16.0,103.95834165,11.87500095
8.0,-61.45833825,56.04167115
-9999.0,100.20834135,-2.70833355000001
20.0,-96.87500775,18.54166815
-9999.0,16.87500135,41.45833665
21.0,-97.29167445,16.87500135
16.0,122.70834315,-31.04166915
13.0,121.45834305,-30.62500245
10.0,141.87501135,-34.79166945
3.0,-101.45834145,33.95833605
21.0,-1.04166675000002,40.20833655
16.0,118.54167615,-31.87500255
11.0,113.54167575,24.37500195
14.0,115.20834255,-26.87500215
9.0,-76.45833945,2.70833354999999
9.0,142.70834475,-35.62500285
-9999.0,129.79167705,35.62500285
14.0,125.62501005,-31.87500255
4.0,116.87500935,3.95833365
19.0,104.37500835,14.37500115
-9999.0,120.20834295,12.29166765
12.0,-73.54167255,5.62500045
-9999.0,33.54166935,36.04166955
17.0,96.04167435,19.37500155
2.0,101.45834145,-0.625000049999997
5.0,41.45833665,55.20833775
6.0,143.12501145,-8.12500065
16.0,119.37500955,28.95833565
7.0,121.87500975,-3.54166695000001
7.0,88.12500705,22.29166845
-9999.0,-118.54167615,33.95833605
16.0,115.62500925,-29.37500235
4.0,105.20834175,10.62500085
4.0,131.45834385,-1.45833345
30.0,-102.29167485,29.79166905
0.0,-81.87500655,29.37500235
11.0,-88.54167375,46.04167035
-9999.0,118.12500945,2.29166685
19.0,-103.54167495,20.62500165
18.0,-101.45834145,22.29166845
0.0,-81.45833985,32.29166925
6.0,12.29166765,56.04167115
4.0,117.70834275,1.87500014999999
13.0,1.87500014999998,49.37500395
18.0,-93.12500745,16.45833465
-9999.0,134.79167745,-1.45833345
-9999.0,116.45834265,-3.12500025
-9999.0,21.04166835,38.95833645
20.0,-105.62500845,32.70833595
20.0,96.04167435,20.62500165
4.0,34.79166945,55.62500445
-9999.0,122.70834315,-3.95833365
17.0,-100.20834135,20.20833495
-9999.0,118.54167615,-2.70833355000001
-9999.0,120.62500965,12.29166765
22.0,-99.79167465,17.29166805
-9999.0,-109.79167545,23.95833525
7.0,115.62500925,-3.12500025
0.0,-79.79167305,33.95833605
-9999.0,151.04167875,-8.12500065
10.0,116.04167595,23.95833525
-9999.0,8.54166734999998,37.29166965
9.0,140.20834455,-33.12500265
24.0,98.12500785,17.70833475
-9999.0,104.79167505,-5.62500045
10.0,22.70833515,41.04166995
11.0,108.12500865,15.62500125
3.0,47.29167045,53.95833765
9.0,145.62501165,-31.45833585
-9999.0,97.70834115,10.20833415
15.0,136.04167755,-32.70833595
-9999.0,-66.45833865,-55.62500445
19.0,115.62500925,-30.62500245
3.0,146.45834505,-33.12500265
16.0,117.70834275,-32.70833595
-9999.0,116.87500935,8.54166735
15.0,106.87500855,22.29166845
21.0,98.95834125,11.45833425
25.0,98.12500785,24.37500195
7.0,152.70834555,-29.79166905
4.0,36.45833625,53.95833765
6.0,116.87500935,-0.625000049999997
-9999.0,106.45834185,9.37500075
-9999.0,141.45834465,-13.54166775
3.0,-97.29167445,31.87500255
8.0,-94.37500755,17.29166805
18.0,-101.87500815,27.29166885
9.0,-83.12500665,22.70833515
-9999.0,113.12500905,-3.54166695000001
6.0,151.87501215,-24.37500195
6.0,143.95834485,-34.37500275
5.0,104.79167505,10.20833415
22.0,-104.37500835,23.95833525
23.0,-100.20834135,25.62500205
8.0,27.70833555,42.29167005
11.0,22.70833515,45.62500365
-9999.0,110.62500885,1.87500014999999
26.0,93.12500745,21.45833505
5.0,152.70834555,-31.45833585
-9999.0,97.70834115,11.45833425
10.0,3.95833364999999,46.04167035
3.0,-81.45833985,29.37500235
3.0,100.62500805,1.04166675
-9999.0,103.54167495,-0.208333350000004
16.0,104.79167505,21.45833505
13.0,116.45834265,25.20833535
-9999.0,-80.62500645,31.45833585
13.0,119.79167625,-30.20833575
2.0,139.37501115,-16.45833465
11.0,119.37500955,25.62500205
21.0,102.29167485,18.95833485
6.0,148.95834525,-31.87500255
14.0,107.29167525,21.45833505
-9999.0,101.87500815,-4.37500035000001
21.0,-6.04166715000002,39.79166985
22.0,-101.45834145,27.70833555
2.0,101.45834145,-1.87500015000001
-9999.0,123.95834325,-1.87500015000001
-9999.0,103.54167495,3.95833365
2.0,45.62500365,57.29167125
-9999.0,88.12500705,21.87500175
-9999.0,25.62500205,39.37500315
16.0,15.20833455,41.04166995
12.0,-104.37500835,28.12500225
15.0,122.29167645,-30.20833575
10.0,104.79167505,12.70833435
7.0,28.12500225,38.12500305
2.0,43.12500345,58.54167135
7.0,121.87500975,-3.12500025
6.0,150.62501205,-23.95833525
2.0,42.70833675,55.20833775
7.0,23.95833525,58.54167135
14.0,113.12500905,35.62500285
7.0,111.04167555,21.45833505
-9999.0,148.54167855,-38.12500305
-9999.0,-132.29167725,52.70833755
16.0,39.79166985,39.37500315
4.0,103.54167495,1.45833345
-9999.0,18.95833485,41.45833665
7.0,143.95834485,-4.79166705
-9999.0,126.04167675,-32.70833595
13.0,-109.37500875,36.87500295
24.0,103.12500825,20.62500165
4.0,124.37500995,11.04166755
15.0,-97.70834115,20.20833495
13.0,-106.45834185,30.62500245
4.0,-91.45834065,56.04167115
-9999.0,102.70834155,-4.79166705
13.0,-123.12500985,38.54166975
-9999.0,35.20833615,33.54166935
10.0,140.20834455,-33.95833605
3.0,35.62500285,56.04167115
0.0,-91.45834065,31.87500255
7.0,117.70834275,1.04166675
6.0,-108.95834205,36.87500295
-9999.0,128.12501025,32.29166925
2.0,-80.62500645,32.29166925
10.0,114.79167585,1.45833345
8.0,143.54167815,-33.95833605
-9999.0,120.62500965,-33.95833605
21.0,-100.20834135,26.87500215
-9999.0,130.20834375,-7.70833395
25.0,-104.37500835,22.29166845
-9999.0,13.12500105,38.54166975
11.0,-110.20834215,34.37500275
7.0,109.37500875,21.87500175
8.0,144.79167825,-32.70833595
1.0,-80.20833975,33.54166935
11.0,131.87501055,43.12500345
18.0,-102.70834155,20.62500165
13.0,8.12500064999998,47.29167045
10.0,139.37501115,-33.54166935
14.0,-66.87500535,-54.37500435
7.0,151.04167875,-24.37500195
-9999.0,115.20834255,-7.70833395
-9999.0,108.54167535,-0.208333350000004
21.0,101.04167475,16.45833465
-9999.0,93.95834085,8.54166735
1.0,42.70833675,53.12500425
18.0,-102.70834155,21.04166835
13.0,151.04167875,-31.45833585
-9999.0,121.45834305,-2.70833355000001
-9999.0,123.54167655,12.70833435
-9999.0,97.29167445,11.87500095
20.0,-0.208333350000004,40.20833655
7.0,96.87500775,3.95833365
15.0,105.62500845,20.62500165
14.0,114.37500915,-28.12500225
9.0,8.12500064999998,48.95833725
-9999.0,120.20834295,-6.04166715000001
-9999.0,2.29166684999998,39.79166985
-9999.0,10.20833415,42.70833675
8.0,110.62500885,21.87500175
-9999.0,108.95834205,3.12500025
0.0,-81.45833985,31.45833585
5.0,28.95833565,54.79167105
11.0,-106.87500855,28.54166895
10.0,110.20834215,21.87500175
13.0,134.79167745,-33.12500265
-9999.0,23.95833525,40.20833655
14.0,-97.70834115,18.95833485
18.0,136.45834425,-32.70833595
3.0,40.20833655,53.12500425
5.0,26.45833545,42.29167005
12.0,145.62501165,-38.54166975
-9999.0,100.62500805,7.29166725
-9999.0,146.87501175,-5.62500045
-9999.0,104.79167505,-2.29166685
18.0,106.87500855,23.54166855
20.0,104.37500835,20.20833495
18.0,21.87500175,38.12500305
8.0,21.45833505,52.70833755
-9999.0,119.37500955,5.20833374999999
20.0,-108.12500865,32.70833595
11.0,103.95834165,35.62500285
-9999.0,0.625000049999983,53.54167095
16.0,143.95834485,-6.04166715000001
2.0,-81.04167315,28.12500225
-9999.0,107.29167525,-5.62500045
6.0,121.45834305,16.04166795
-9999.0,116.87500935,6.87500055
-9999.0,125.20834335,-32.70833595
7.0,24.37500195,49.37500395
-9999.0,127.70834355,33.95833605
2.0,42.70833675,55.62500445
3.0,-84.79167345,30.62500245
0.0,-82.29167325,30.20833575
8.0,121.87500975,-1.45833345
19.0,9.37500075,39.37500315
6.0,148.12501185,-33.54166935
4.0,133.95834405,-13.95833445
10.0,150.20834535,-26.45833545
5.0,-1.04166675000002,44.79167025
-9999.0,103.12500825,10.20833415
7.0,109.79167545,1.45833345
11.0,16.04166795,43.54167015
8.0,141.45834465,-30.62500245
11.0,117.70834275,29.37500235
4.0,135.20834415,-12.29166765
6.0,152.29167885,-31.87500255
10.0,-104.37500835,31.04166915
21.0,-101.87500815,28.95833565
22.0,-99.79167465,24.79166865
14.0,121.45834305,-31.04166915
8.0,118.54167615,-30.62500245
24.0,90.62500725,27.70833555
34.0,-107.70834195,26.87500215
-9999.0,13.12500105,41.04166995
-9999.0,-96.04167435,28.54166895
18.0,-113.12500905,37.29166965
14.0,-101.04167475,20.62500165
15.0,1.45833345,46.04167035
-9999.0,-66.45833865,-54.37500435
11.0,111.87500895,23.54166855
20.0,103.54167495,29.79166905
22.0,149.79167865,-36.87500295
23.0,-106.04167515,28.54166895
2.0,43.95833685,56.04167115
-9999.0,103.54167495,-5.20833375000001
10.0,15.20833455,37.70833635
27.0,-108.95834205,28.54166895
6.0,9.37500075,55.20833775
11.0,110.20834215,28.54166895
-9999.0,119.37500955,-34.79166945
-9999.0,129.37501035,30.20833575
11.0,142.70834475,-37.70833635
16.0,112.70834235,27.29166885
13.0,145.62501165,-6.87500055
5.0,109.37500875,24.37500195
14.0,121.87500975,-31.04166915
-9999.0,-73.95833925,-43.95833685
15.0,141.87501135,-37.29166965
17.0,117.70834275,-34.37500275
22.0,28.54166895,36.87500295
13.0,151.04167875,-28.95833565
-9999.0,-82.70833995,23.54166855
6.0,140.20834455,-36.04166955
9.0,-92.29167405,17.29166805
20.0,-6.45833385,38.12500305
5.0,-80.62500645,34.37500275
3.0,96.04167435,4.37500034999999
-9999.0,131.87501055,-32.29166925
-9999.0,-106.04167515,21.87500175
24.0,32.29166925,36.87500295
8.0,26.04166875,58.95833805
13.0,125.20834335,43.12500345
-9999.0,104.37500835,10.20833415
14.0,-99.37500795,25.20833535
2.0,35.62500285,53.12500425
14.0,26.45833545,42.70833675
16.0,-8.12500065,37.70833635
12.0,110.20834215,18.95833485
18.0,98.54167455,25.62500205
19.0,93.95834085,25.62500205
-9999.0,32.29166925,35.20833615
-9999.0,-88.95834045,29.79166905
-9999.0,153.54167895,-27.29166885
15.0,31.04166915,40.62500325
12.0,122.70834315,-30.62500245
3.0,-86.87500695,37.29166965
5.0,-80.62500645,48.95833725
24.0,-5.62500045000002,40.20833655
9.0,133.95834405,-14.79166785
20.0,32.70833595,36.45833625
21.0,-102.70834155,18.12500145
16.0,-106.87500855,29.37500235
2.0,141.45834465,-15.62500125
24.0,-107.29167525,25.62500205
11.0,143.95834485,-39.79166985
-9999.0,121.04167635,5.62500045
-9999.0,97.29167445,16.45833465
11.0,151.04167875,-25.20833535
8.0,46.04167035,35.62500285
7.0,139.79167785,-31.45833585
13.0,-103.95834165,28.54166895
-9999.0,139.37501115,-36.87500295
33.0,96.04167435,29.37500235
8.0,-98.12500785,21.04166835
1.0,104.37500835,-5.62500045
17.0,-5.20833375000001,38.54166975
4.0,34.37500275,56.87500455
30.0,-103.95834165,29.79166905
20.0,-106.04167515,24.37500195
22.0,-106.04167515,26.04166875
-9999.0,106.04167515,-4.37500035000001
13.0,117.70834275,28.54166895
10.0,111.04167555,22.70833515
7.0,102.29167485,4.37500034999999
20.0,22.70833515,38.95833645
-9999.0,153.54167895,-27.70833555
16.0,6.45833385,36.87500295
7.0,144.79167825,-36.45833625
-9999.0,121.87500975,30.20833575
-9999.0,120.20834295,6.04166714999999
7.0,143.12501145,-32.70833595
1.0,-97.70834115,37.29166965
11.0,-98.54167455,29.79166905
11.0,123.54167655,0.625000049999997
19.0,-98.12500785,18.54166815
-9999.0,14.37500115,38.54166975
13.0,2.70833354999999,46.45833705
-9999.0,8.54166734999998,37.70833635
-9999.0,48.95833725,54.79167105
12.0,111.04167555,23.95833525
2.0,117.29167605,0.625000049999997
0.0,-81.04167315,32.29166925
14.0,102.70834155,4.79166705
