BIOCLIM_4,x,y
6499.0,-108.12500865,30.62500245
2584.0,-102.70834155,21.04166835
5090.0,138.12501105,-32.70833595
2087.0,164.79167985,-20.62500165
-9999.0,5.20833374999998,43.12500345
10242.0,38.54166975,54.79167105
1463.0,108.95834205,11.87500095
9643.0,-86.04167355,46.45833705
11146.0,46.87500375,56.87500455
5263.0,116.87500935,-31.04166915
3903.0,-106.04167515,26.04166875
9937.0,43.95833685,37.29166965
7071.0,118.95834285,27.70833555
4509.0,105.62500845,21.45833505
5861.0,-109.79167545,29.79166905
8006.0,140.20834455,36.87500295
-9999.0,148.12501185,-10.20833415
5422.0,0.208333349999975,47.29167045
2305.0,98.54167455,18.12500145
2872.0,-99.79167465,21.04166835
1000.0,-90.62500725,14.79166785
3282.0,-102.70834155,23.12500185
10651.0,-68.54167215,46.45833705
3993.0,-71.87500575,-41.45833665
5620.0,-82.29167325,30.20833575
12089.0,107.70834195,41.04166995
-9999.0,98.12500785,1.87500014999999
-9999.0,149.79167865,-21.87500175
5753.0,90.62500725,27.70833555
1330.0,-103.54167495,18.54166815
6178.0,-83.12500665,31.04166915
2649.0,93.12500745,21.04166835
-9999.0,133.95834405,-5.62500045
298.0,105.62500845,-5.62500045
-9999.0,103.12500825,-5.20833375000001
4243.0,132.70834395,-31.04166915
3151.0,-104.79167505,23.54166855
11417.0,47.29167045,55.62500445
5209.0,119.37500955,-31.87500255
2511.0,141.45834465,-16.04166795
10881.0,-81.04167315,46.45833705
-9999.0,100.20834135,6.04166714999999
1668.0,-99.79167465,19.79166825
-9999.0,106.45834185,-1.87500015000001
-9999.0,100.62500805,12.29166765
8225.0,117.29167605,28.95833565
6022.0,138.54167775,-30.62500245
5412.0,139.79167785,-32.29166925
-9999.0,9.79166744999998,43.95833685
818.0,105.62500845,9.37500075
1749.0,-98.12500785,18.95833485
269.0,100.62500805,-0.208333350000004
10005.0,36.45833625,53.54167095
2364.0,101.04167475,18.54166815
5406.0,139.37501115,-32.29166925
-9999.0,100.20834135,8.95833404999999
-9999.0,120.62500965,-33.95833605
2275.0,-96.87500775,19.37500155
6819.0,-96.87500775,30.20833575
4971.0,106.87500855,21.87500175
2486.0,103.54167495,17.70833475
6652.0,27.29166885,39.79166985
5091.0,144.79167825,-36.04166955
-9999.0,91.87500735,20.62500165
6494.0,8.54166734999998,49.37500395
6977.0,-113.12500905,34.79166945
-9999.0,98.12500785,7.70833395
-9999.0,26.04166875,37.29166965
-9999.0,-6.04166715000002,58.12500465
175.0,116.87500935,4.79166705
-9999.0,108.54167535,-0.208333350000004
