ISRICSOILGRIDS_new_average_bulkdensity_reduced,x,y
-9999.0,118.54167615,2.29166685
1334.0,148.95834525,-21.87500175
-9999.0,121.45834305,-0.208333350000004
937.0,103.12500825,-1.45833345
1246.0,108.12500865,21.87500175
1279.0,99.37500795,18.54166815
1451.0,143.12501145,-14.37500115
1443.0,146.45834505,-31.87500255
1349.0,-101.04167475,18.95833485
1400.0,22.70833515,38.95833645
-9999.0,131.87501055,-5.20833375000001
1223.0,29.37500235,51.87500415
1464.0,-5.62500045000002,38.54166975
1505.0,35.20833615,33.12500265
-9999.0,108.95834205,-1.87500015000001
-9999.0,128.54167695,27.70833555
1078.0,143.12501145,-8.12500065
-9999.0,25.62500205,39.79166985
904.0,102.70834155,1.87500014999999
-9999.0,-3.95833365000001,43.95833685
1068.0,119.79167625,-1.87500015000001
1406.0,141.45834465,-15.62500125
-9999.0,124.79167665,-33.12500265
1251.0,4.79166705,49.37500395
1305.0,9.37500075,54.79167105
1551.0,-100.62500805,31.45833585
1446.0,116.87500935,-32.70833595
-9999.0,119.37500955,-0.208333350000004
1529.0,-88.54167375,36.87500295
1360.0,151.45834545,-27.29166885
1211.0,95.20834095,23.95833525
1040.0,36.45833625,58.12500465
1405.0,-106.87500855,28.54166895
-9999.0,109.37500875,13.54166775
-9999.0,121.04167635,11.04166755
1435.0,130.62501045,-29.37500235
1237.0,151.45834545,-28.95833565
1479.0,121.04167635,-31.87500255
1327.0,106.04167515,11.87500095
-9999.0,98.54167455,1.87500014999999
1227.0,20.62500165,53.12500425
1286.0,116.45834265,25.20833535
1506.0,-96.45834105,36.45833625
1336.0,109.79167545,24.37500195
-9999.0,9.79166744999998,40.20833655
661.0,117.70834275,0.625000049999997
1539.0,-111.04167555,32.70833595
1333.0,96.45834105,25.62500205
1473.0,147.70834515,-34.37500275
1186.0,121.45834305,-3.95833365
-9999.0,-5.20833375000001,35.62500285
1218.0,146.04167835,-38.12500305
-9999.0,19.37500155,41.04166995
1699.0,-96.87500775,30.20833575
986.0,-68.54167215,-54.37500435
1043.0,114.79167585,0.625000049999997
-9999.0,111.04167555,20.20833495
1007.0,103.12500825,1.87500014999999
1448.0,-99.37500795,23.54166855
-9999.0,121.45834305,6.87500055
-9999.0,123.95834325,0.208333350000004
1425.0,108.95834205,11.87500095
1479.0,138.54167775,-30.20833575
1413.0,28.54166895,39.79166985
-9999.0,116.04167595,-4.79166705
1264.0,-103.95834165,21.87500175
1463.0,22.70833515,39.37500315
1465.0,25.20833535,41.04166995
1439.0,123.95834325,-29.79166905
-9999.0,126.04167675,-32.70833595
1411.0,-103.12500825,30.20833575
1393.0,145.20834495,-33.12500265
794.0,-132.70834395,55.20833775
1458.0,-104.79167505,28.54166895
1345.0,18.95833485,51.87500415
-9999.0,104.37500835,8.54166735
1469.0,118.54167615,-31.87500255
1212.0,104.37500835,21.04166835
-9999.0,120.62500965,-3.95833365
1241.0,21.87500175,53.12500425
1083.0,122.29167645,-1.45833345
-9999.0,144.37501155,-38.54166975
1174.0,103.12500825,20.62500165
1234.0,109.79167545,24.79166865
1279.0,151.87501215,-26.04166875
1462.0,-107.70834195,31.04166915
1253.0,29.37500235,51.45833745
-9999.0,105.62500845,-1.04166675
1234.0,122.70834315,-1.04166675
-9999.0,16.45833465,42.70833675
1478.0,117.29167605,-33.12500265
1198.0,116.45834265,-1.04166675
1542.0,16.45833465,39.79166985
1381.0,120.20834295,-32.70833595
1187.0,9.79166744999998,51.87500415
-9999.0,-3.54166695000001,43.95833685
-9999.0,28.54166895,40.62500325
1253.0,116.45834265,26.04166875
1276.0,-100.20834135,17.70833475
-9999.0,-80.62500645,29.79166905
1064.0,42.70833675,56.87500455
1264.0,152.70834555,-29.79166905
1354.0,-81.04167315,28.12500225
-9999.0,-77.29167285,34.37500275
1141.0,78.12500625,31.04166915
-9999.0,108.95834205,21.04166835
-9999.0,-7.29166725000002,62.29167165
1223.0,104.37500835,18.95833485
1415.0,146.04167835,-35.62500285
1336.0,149.79167865,-31.45833585
1502.0,-108.95834205,27.29166885
1491.0,-101.87500815,29.79166905
-9999.0,153.95834565,-28.12500225
1192.0,-99.37500795,19.37500155
1366.0,150.20834535,-26.45833545
1420.0,123.95834325,-32.29166925
1474.0,136.45834425,-16.45833465
-9999.0,122.29167645,36.45833625
1412.0,-106.04167515,26.87500215
1381.0,150.20834535,-23.54166855
1271.0,-100.20834135,20.20833495
1282.0,151.87501215,-27.29166885
1375.0,-93.12500745,16.45833465
-9999.0,129.79167705,34.79166945
-9999.0,115.62500925,-8.12500065
-9999.0,119.37500955,23.95833525
1422.0,144.79167825,-32.29166925
1472.0,12.70833435,41.45833665
1330.0,101.45834145,18.12500145
1516.0,-93.54167415,38.12500305
1426.0,143.12501145,-35.20833615
1369.0,107.29167525,13.54166775
1443.0,-108.12500865,33.95833605
-9999.0,99.37500795,10.62500085
1286.0,-96.87500775,19.37500155
573.0,137.70834435,-5.20833375000001
-9999.0,98.95834125,6.45833385
1466.0,-83.12500665,29.37500235
1435.0,108.95834205,18.54166815
1364.0,-101.45834145,21.04166835
1420.0,143.12501145,-35.62500285
1450.0,-81.45833985,29.79166905
1493.0,-85.20834015,30.62500245
1332.0,91.87500735,24.37500195
-9999.0,121.87500975,30.20833575
893.0,102.70834155,-1.87500015000001
1322.0,-98.12500785,18.54166815
1165.0,-96.04167435,16.87500135
1480.0,106.04167515,13.54166775
1253.0,-98.54167455,20.20833495
1534.0,-85.62500685,30.20833575
-9999.0,102.70834155,11.04166755
1367.0,-108.54167535,29.37500235
1076.0,34.79166945,55.62500445
1366.0,11.45833425,48.12500385
315.0,111.87500895,0.625000049999997
1399.0,-106.45834185,28.95833565
-9999.0,103.95834165,2.29166685
1399.0,143.54167815,-32.70833595
1080.0,36.04166955,54.37500435
552.0,104.37500835,-2.70833355000001
-9999.0,152.70834555,-32.29166925
980.0,105.62500845,-4.79166705
