GTOPO30_ELEVATION,x,y
643.0,116.04167595,25.20833535
-9999.0,128.54167695,-7.70833395
225.0,4.79166705,46.04167035
396.0,106.87500855,-7.29166725
408.0,10.62500085,43.12500345
222.0,34.37500275,54.79167105
1.0,121.45834305,28.54166895
390.0,-97.70834115,37.29166965
68.0,143.12501145,-34.79166945
4.0,104.79167505,12.29166765
148.0,30.62500245,55.62500445
301.0,149.79167865,-30.20833575
-9999.0,7.70833395,41.45833665
-9999.0,104.79167505,9.79166744999999
305.0,-123.95834325,40.62500325
-9999.0,23.54166855,38.95833645
2319.0,-106.87500855,27.70833555
-9999.0,103.54167495,10.20833415
149.0,105.62500845,13.12500105
1449.0,119.79167625,-2.29166685
175.0,111.04167555,-1.04166675
929.0,104.37500835,18.95833485
362.0,-102.70834155,18.95833485
136.0,115.62500925,23.95833525
359.0,9.37500075,50.20833735
140.0,2.29166684999998,50.20833735
103.0,118.12500945,1.04166675
-9999.0,123.54167655,-2.29166685
258.0,33.95833605,56.87500455
168.0,106.87500855,21.45833505
-9999.0,108.12500865,1.04166675
1310.0,-102.29167485,18.54166815
567.0,124.37500995,-9.79166745000001
55.0,142.70834475,-32.29166925
10.0,119.37500955,-34.37500275
1699.0,-108.12500865,27.29166885
604.0,98.54167455,16.45833465
1.0,105.62500845,9.79166744999999
-9999.0,103.54167495,5.20833374999999
236.0,121.45834305,-3.54166695000001
121.0,-61.45833825,56.04167115
3437.0,83.12500665,28.54166895
314.0,8.54166734999998,50.62500405
190.0,132.29167725,-30.62500245
187.0,103.54167495,17.70833475
419.0,28.12500225,36.87500295
1283.0,-103.95834165,21.45833505
-9999.0,-6.04166715000002,58.12500465
1402.0,121.04167635,23.95833525
204.0,43.95833685,56.04167115
367.0,108.12500865,15.20833455
253.0,36.87500295,51.87500415
133.0,134.79167745,-14.37500115
798.0,-101.87500815,28.54166895
1253.0,45.62500365,35.62500285
121.0,143.54167815,-32.70833595
-9999.0,18.54166815,40.20833655
154.0,151.87501215,-24.79166865
709.0,99.79167465,0.625000049999997
6.0,-81.45833985,30.20833575
-9999.0,26.04166875,37.29166965
300.0,151.04167875,-28.54166895
1371.0,-104.37500835,28.12500225
171.0,3.95833364999999,47.70833715
169.0,111.45834225,23.12500185
-9999.0,110.62500885,18.54166815
305.0,148.12501185,-20.62500165
-9999.0,103.12500825,1.04166675
91.0,-83.95834005,31.04166915
1.0,-79.37500635,33.12500265
354.0,148.54167855,-32.70833595
623.0,11.04166755,50.62500405
188.0,111.87500895,-1.45833345
210.0,110.62500885,23.12500185
5283.0,85.62500685,28.12500225
-9999.0,127.70834355,-32.29166925
-9999.0,121.45834305,-8.95833405
1664.0,-106.04167515,27.70833555
391.0,144.37501155,-16.04166795
304.0,118.54167615,-32.70833595
307.0,134.79167745,-31.87500255
-9999.0,122.70834315,14.79166785
859.0,115.20834255,2.70833354999999
274.0,-93.54167415,38.12500305
2455.0,6.87500054999998,44.37500355
-9999.0,-77.29167285,34.37500275
438.0,120.20834295,-32.29166925
105.0,141.04167795,-37.29166965
2147.0,-101.45834145,20.20833495
135.0,140.62501125,-32.70833595
52.0,141.87501135,-33.12500265
83.0,0.208333349999975,51.04167075
525.0,120.62500965,-30.62500245
-9999.0,136.45834425,-11.04166755
-9999.0,147.70834515,-40.62500325
-9999.0,79.37500635,7.29166725
311.0,114.79167585,25.20833535
-9999.0,2.29166684999998,39.79166985
-9999.0,-106.04167515,21.45833505
1903.0,-108.12500865,30.20833575
1121.0,-110.20834215,31.87500255
143.0,146.87501175,-35.62500285
37.0,8.95833404999999,39.37500315
-9999.0,5.62500044999999,36.87500295
-9999.0,100.62500805,12.70833435
-9999.0,130.62501045,-11.04166755
190.0,34.79166945,55.62500445
1197.0,22.29166845,41.04166995
