ISRICSOILGRIDS_new_average_claypercent_reduced,x,y
18.0,131.87501055,-30.20833575
29.0,26.04166875,38.54166975
34.0,101.45834145,3.54166694999999
25.0,111.87500895,23.95833525
30.0,99.37500795,11.45833425
22.0,39.79166985,39.37500315
-9999.0,128.54167695,27.29166885
41.0,-100.20834135,20.20833495
-9999.0,-59.79167145,46.04167035
19.0,105.62500845,36.04166955
46.0,-107.70834195,30.62500245
-9999.0,129.79167705,-1.04166675
24.0,12.70833435,50.20833735
37.0,-85.62500685,13.12500105
-9999.0,-3.54166695000001,53.54167095
-9999.0,-2.70833355000002,35.62500285
28.0,-111.45834225,35.20833615
-9999.0,140.20834455,-8.95833405
-9999.0,23.12500185,38.12500305
32.0,3.54166694999998,47.29167045
-9999.0,15.20833455,38.54166975
-9999.0,117.70834275,6.04166714999999
-9999.0,98.12500785,7.29166725
51.0,-102.70834155,18.12500145
17.0,116.87500935,-31.04166915
-9999.0,112.29167565,3.12500025
41.0,-99.79167465,23.95833525
28.0,8.54166734999998,40.20833655
30.0,5.20833374999998,43.95833685
-9999.0,106.04167515,-3.95833365
21.0,40.20833655,57.29167125
25.0,110.62500885,21.87500175
-9999.0,106.04167515,-4.79166705
46.0,-98.12500785,17.70833475
19.0,8.95833404999999,51.04167075
30.0,151.87501215,-26.87500215
22.0,-123.12500985,38.54166975
37.0,123.95834325,0.625000049999997
13.0,23.95833525,58.54167135
-9999.0,104.79167505,8.54166735
-9999.0,-0.208333350000004,36.04166955
22.0,141.87501135,-13.12500105
29.0,44.79167025,54.37500435
37.0,-96.04167435,17.70833475
-9999.0,16.87500135,41.45833665
42.0,-101.04167475,22.70833515
-9999.0,-78.95833965,25.62500205
-9999.0,164.37501315,-19.79166825
54.0,-104.79167505,28.54166895
32.0,104.79167505,22.29166845
29.0,109.79167545,24.37500195
-9999.0,-94.79167425,18.95833485
29.0,148.12501185,-33.54166935
31.0,132.70834395,-11.87500095
41.0,-96.45834105,17.29166805
-9999.0,123.54167655,-0.625000049999997
-9999.0,-105.62500845,20.62500165
34.0,91.87500735,22.29166845
44.0,-103.12500825,21.87500175
37.0,-96.87500775,19.37500155
31.0,145.62501165,-6.45833385
24.0,119.79167625,-31.45833585
-9999.0,152.70834555,-32.29166925
-9999.0,121.87500975,25.20833535
25.0,119.79167625,28.12500225
51.0,-97.70834115,17.70833475
35.0,100.62500805,1.04166675
29.0,22.29166845,40.20833655
34.0,97.29167445,4.79166705
-9999.0,109.37500875,-6.45833385
-9999.0,8.54166734999998,37.29166965
9.0,-86.45834025,30.62500245
14.0,-86.87500695,30.62500245
13.0,-68.54167215,46.45833705
14.0,-76.87500615,46.45833705
15.0,116.45834265,-34.79166945
19.0,149.37501195,-34.37500275
-9999.0,121.45834305,18.95833485
54.0,-106.45834185,26.87500215
25.0,140.62501125,-34.37500275
-9999.0,99.37500795,6.04166714999999
35.0,103.95834165,-4.79166705
-9999.0,-9.37500075,43.54167015
16.0,42.70833675,55.20833775
10.0,-81.87500655,30.62500245
19.0,136.87501095,-30.62500245
11.0,91.87500735,28.12500225
29.0,142.70834475,-36.04166955
29.0,123.95834325,-10.20833415
-9999.0,-65.20833855,-54.37500435
20.0,-98.54167455,37.29166965
-9999.0,165.62501325,-22.29166845
44.0,-101.87500815,26.04166875
27.0,-109.79167545,32.29166925
21.0,-81.04167315,46.45833705
22.0,141.45834465,-34.37500275
8.0,23.12500185,51.87500415
14.0,85.62500685,28.12500225
27.0,143.12501145,-32.70833595
46.0,-98.95834125,18.12500145
41.0,-101.04167475,26.87500215
-9999.0,123.54167655,-10.62500085
20.0,130.20834375,-27.70833555
-9999.0,122.29167645,38.54166975
-9999.0,173.95834725,-34.79166945
22.0,4.79166705,49.79167065
24.0,-4.79166705,39.79166985
-9999.0,122.29167645,-8.12500065
25.0,111.04167555,23.54166855
26.0,11.04166755,49.79167065
19.0,6.04166714999999,50.62500405
-9999.0,116.87500935,-36.04166955
29.0,12.29166765,42.29167005
44.0,-99.37500795,18.95833485
-9999.0,98.12500785,10.20833415
51.0,151.87501215,-27.70833555
19.0,124.37500995,-30.20833575
41.0,-90.20834055,14.79166785
29.0,14.79166785,38.12500305
35.0,99.37500795,16.45833465
26.0,-122.29167645,38.95833645
-9999.0,172.29168045,-33.95833605
-9999.0,97.70834115,10.20833415
24.0,146.45834505,-32.70833595
29.0,106.45834185,11.45833425
24.0,136.45834425,-32.70833595
44.0,-107.70834195,26.04166875
22.0,-77.29167285,40.62500325
38.0,-99.79167465,23.12500185
19.0,36.87500295,58.54167135
44.0,-107.29167525,26.04166875
23.0,119.79167625,-30.62500245
-9999.0,131.45834385,-4.79166705
26.0,136.04167755,-32.70833595
21.0,1.87500014999998,49.79167065
20.0,148.95834525,-34.37500275
30.0,109.37500875,23.12500185
