soiltype_mostprobable,x,y
255.0,151.87501215,-33.12500265
255.0,172.70834715,-34.37500275
18.0,-2.70833355000002,37.70833635
255.0,128.95834365,31.87500255
255.0,-68.12500545,-54.37500435
0.0,-81.04167315,33.12500265
5.0,106.04167515,40.62500325
0.0,105.20834175,17.70833475
18.0,-108.54167535,33.12500265
255.0,18.95833485,41.04166995
16.0,-107.29167525,31.04166915
26.0,148.54167855,-37.70833635
18.0,28.95833565,36.87500295
15.0,-98.54167455,38.12500305
4.0,135.20834415,-33.54166935
20.0,-99.37500795,20.20833495
4.0,131.45834385,-29.79166905
5.0,-101.87500815,30.20833575
18.0,12.29166765,50.62500405
18.0,149.79167865,-31.45833585
255.0,-96.45834105,20.62500165
255.0,-109.79167545,24.79166865
18.0,-99.79167465,17.29166805
1.0,36.45833625,54.37500435
255.0,168.12501345,-28.95833565
255.0,118.95834285,-5.20833375000001
24.0,-110.62500885,31.87500255
255.0,120.62500965,-5.20833375000001
3.0,-73.54167255,5.62500045
4.0,140.62501125,-32.70833595
255.0,139.79167785,-1.87500015000001
255.0,-77.29167285,34.37500275
16.0,-108.95834205,29.79166905
1.0,40.20833655,57.29167125
18.0,-97.70834115,19.79166825
4.0,118.54167615,-32.70833595
16.0,-99.79167465,23.54166855
18.0,116.45834265,-31.45833585
16.0,-108.54167535,28.54166895
6.0,10.20833415,50.62500405
10.0,101.45834145,-0.208333350000004
18.0,151.04167875,-25.62500205
255.0,24.79166865,39.79166985
10.0,101.87500815,3.95833365
4.0,133.95834405,-31.87500255
0.0,-88.12500705,30.62500245
255.0,-6.04166715000002,58.12500465
255.0,2.29166684999998,39.37500315
1.0,33.12500265,51.45833745
15.0,-98.54167455,37.29166965
6.0,108.95834205,23.12500185
6.0,16.87500135,39.37500315
26.0,140.20834455,-36.04166955
255.0,111.04167555,2.70833354999999
3.0,144.37501155,-6.04166715000001
255.0,108.95834205,11.04166755
255.0,141.87501135,-33.54166935
255.0,113.95834245,4.37500034999999
255.0,177.29168085,-39.37500315
6.0,139.79167785,-32.29166925
6.0,-68.95833885,-54.79167105
255.0,16.04166795,41.45833665
18.0,150.20834535,-23.12500185
6.0,7.29166724999999,44.37500355
0.0,112.70834235,24.37500195
6.0,21.87500175,37.29166965
255.0,108.54167535,-7.70833395
10.0,136.45834425,-13.12500105
255.0,131.04167715,-1.45833345
1.0,36.87500295,58.54167135
255.0,-6.87500055000001,62.70833835
6.0,140.62501125,-32.29166925
20.0,-99.79167465,20.62500165
6.0,22.70833515,51.04167075
255.0,121.04167635,11.04166755
255.0,26.45833545,40.20833655
6.0,107.70834195,36.04166955
24.0,-109.37500875,31.45833585
255.0,101.04167475,-3.54166695000001
6.0,115.20834255,-26.87500215
255.0,121.87500975,25.62500205
6.0,9.37500075,51.45833745
0.0,98.54167455,17.29166805
4.0,145.20834495,-33.12500265
255.0,121.04167635,25.20833535
6.0,150.62501205,-34.37500275
255.0,108.12500865,1.04166675
23.0,-68.12500545,46.45833705
10.0,153.12501225,-26.04166875
18.0,151.04167875,-28.12500225
5.0,-101.87500815,26.45833545
255.0,100.62500805,12.29166765
16.0,-107.29167525,29.79166905
6.0,118.12500945,-30.62500245
255.0,6.87500054999998,46.87500375
15.0,-108.12500865,33.95833605
0.0,100.20834135,8.12500065
19.0,112.29167565,0.208333350000004
255.0,12.70833435,41.04166995
18.0,146.87501175,-35.20833615
6.0,150.20834535,-34.37500275
6.0,-4.37500035000002,42.70833675
6.0,-1.87500015000001,41.87500335
5.0,-101.04167475,27.70833555
24.0,-102.70834155,18.54166815
0.0,151.45834545,-24.79166865
255.0,14.79166785,55.62500445
18.0,4.79166705,46.45833705
18.0,-104.37500835,20.62500165
29.0,146.87501175,-34.79166945
20.0,-96.04167435,42.29167005
16.0,-98.54167455,18.12500145
1.0,29.37500235,53.95833765
10.0,108.12500865,3.95833365
4.0,143.12501145,-35.62500285
255.0,121.45834305,-0.208333350000004
18.0,-106.87500855,26.04166875
11.0,106.04167515,10.20833415
18.0,23.54166855,41.04166995
0.0,152.29167885,-26.04166875
255.0,-81.04167315,29.37500235
4.0,141.45834465,-33.54166935
17.0,148.12501185,-20.62500165
16.0,-105.20834175,26.04166875
6.0,122.29167645,16.87500135
29.0,127.70834355,-31.87500255
255.0,134.79167745,-6.87500055
18.0,-98.12500785,17.29166805
18.0,90.62500725,27.70833555
24.0,-107.29167525,26.45833545
255.0,14.37500115,38.54166975
4.0,-81.04167315,28.54166895
6.0,122.70834315,-31.04166915
24.0,-103.95834165,22.29166845
255.0,-3.12500025,48.95833725
20.0,-97.70834115,18.95833485
18.0,-101.04167475,21.45833505
255.0,153.12501225,-24.37500195
1.0,41.87500335,56.87500455
6.0,143.54167815,-30.62500245
6.0,8.12500064999998,51.45833745
18.0,8.95833404999999,39.37500315
255.0,-123.12500985,38.12500305
255.0,115.20834255,-31.45833585
18.0,22.29166845,38.95833645
6.0,121.45834305,-31.04166915
4.0,141.45834465,-32.70833595
255.0,-88.95834045,30.20833575
5.0,-106.45834185,31.45833585
5.0,-104.37500835,28.12500225
18.0,1.87500014999998,49.79167065
6.0,74.37500595,15.20833455
16.0,-101.45834145,27.70833555
255.0,23.95833525,40.62500325
29.0,144.37501155,-35.62500285
23.0,-77.70833955,46.04167035
255.0,35.62500285,35.20833615
0.0,-82.29167325,32.70833595
255.0,0.625000049999983,53.54167095
18.0,123.12500985,-31.87500255
18.0,29.79166905,40.20833655
4.0,144.37501155,-32.29166925
0.0,108.12500865,13.95833445
18.0,-103.54167495,19.79166825
18.0,-102.70834155,19.79166825
255.0,119.79167625,-31.04166915
0.0,152.70834555,-28.95833565
18.0,-96.45834105,33.95833605
23.0,-68.54167215,46.45833705
18.0,105.62500845,33.95833605
19.0,114.37500915,0.208333350000004
255.0,120.62500965,12.29166765
1.0,37.70833635,59.79167145
14.0,134.37501075,-6.45833385
14.0,117.29167605,3.95833365
255.0,109.37500875,-6.45833385
6.0,30.62500245,40.62500325
255.0,13.12500105,41.04166995
10.0,101.87500815,5.20833374999999
4.0,151.04167875,-23.54166855
26.0,121.45834305,-33.12500265
11.0,88.54167375,22.29166845
14.0,103.12500825,-0.208333350000004
255.0,39.37500315,41.45833665
10.0,114.79167585,3.12500025
255.0,21.04166835,38.95833645
0.0,150.62501205,-23.95833525
7.0,18.12500145,47.70833715
18.0,-96.04167435,16.87500135
5.0,-100.20834135,23.54166855
5.0,-106.04167515,31.45833585
24.0,-107.29167525,28.12500225
18.0,-86.87500695,37.29166965
5.0,-101.04167475,28.95833565
255.0,107.29167525,3.95833365
24.0,-109.79167545,28.54166895
16.0,-104.37500835,23.54166855
6.0,-68.54167215,-54.37500435
10.0,103.54167495,1.87500014999999
0.0,112.29167565,23.95833525
5.0,-109.37500875,36.87500295
255.0,121.45834305,-33.95833605
6.0,145.62501165,-32.29166925
