ISRICSOILGRIDS_new_average_sandpercent_reduced,x,y
36.0,108.95834205,22.29166845
51.0,117.29167605,-0.208333350000004
35.0,22.29166845,36.87500295
69.0,118.95834285,-34.37500275
45.0,107.29167525,13.95833445
-9999.0,121.04167635,28.12500225
45.0,-8.54166735000001,37.70833635
51.0,146.45834505,-35.62500285
23.0,4.37500034999999,49.79167065
-9999.0,120.20834295,12.29166765
33.0,119.37500955,28.95833565
28.0,-106.45834185,25.20833535
-9999.0,121.87500975,40.62500325
45.0,-101.87500815,20.20833495
-9999.0,8.95833404999999,37.70833635
68.0,115.20834255,-28.54166895
-9999.0,115.62500925,-3.95833365
40.0,122.29167645,16.87500135
-9999.0,97.70834115,11.04166755
53.0,152.29167885,-31.45833585
40.0,100.62500805,4.79166705
35.0,-78.95833965,37.29166965
59.0,-79.79167305,33.95833605
39.0,116.04167595,26.45833545
38.0,113.54167575,24.79166865
-9999.0,146.04167835,-8.54166735
56.0,145.62501165,-38.12500305
45.0,110.62500885,23.12500185
38.0,109.79167545,24.79166865
-9999.0,122.70834315,16.87500135
30.0,-103.95834165,29.79166905
-9999.0,111.04167555,1.45833345
49.0,151.45834545,-31.45833585
20.0,6.45833385,48.95833725
50.0,136.45834425,-11.87500095
34.0,-1.45833345,38.12500305
34.0,10.62500085,43.12500345
-9999.0,138.12501105,-16.45833465
37.0,121.45834305,16.04166795
-9999.0,129.37501035,-1.04166675
39.0,107.70834195,13.12500105
41.0,-108.95834205,31.87500255
22.0,-106.45834185,23.95833525
-9999.0,156.04167915,-7.29166725
32.0,-99.37500795,18.54166815
67.0,143.54167815,-33.54166935
67.0,120.62500965,-33.54166935
32.0,-101.87500815,29.79166905
44.0,109.37500875,22.29166845
-9999.0,153.54167895,-25.62500205
39.0,110.62500885,-1.45833345
51.0,-108.12500865,36.87500295
70.0,119.79167625,-33.54166935
-9999.0,9.79166744999998,43.95833685
34.0,-3.54166695000001,41.87500335
-9999.0,34.79166945,33.54166935
36.0,93.12500745,21.87500175
40.0,106.87500855,21.45833505
-9999.0,9.79166744999998,39.37500315
-9999.0,121.87500975,28.12500225
41.0,108.95834205,11.87500095
18.0,4.79166705,47.29167045
66.0,140.20834455,-32.70833595
36.0,103.95834165,18.95833485
-9999.0,106.04167515,-4.37500035000001
44.0,117.29167605,2.29166685
59.0,152.70834555,-29.37500235
61.0,-74.37500595,39.79166985
40.0,-5.20833375000001,39.37500315
41.0,-8.54166735000001,53.95833765
35.0,31.45833585,36.87500295
41.0,113.12500905,23.95833525
-9999.0,26.04166875,37.29166965
58.0,146.87501175,-31.87500255
37.0,92.70834075,21.04166835
24.0,-95.62500765,16.45833465
28.0,-99.79167465,21.04166835
-9999.0,120.62500965,5.62500045
69.0,118.12500945,-34.37500275
58.0,149.37501195,-21.87500175
40.0,101.87500815,3.95833365
-9999.0,21.45833505,36.45833625
-9999.0,-80.62500645,31.45833585
37.0,109.79167545,1.04166675
79.0,-81.04167315,28.12500225
65.0,151.04167875,-28.54166895
36.0,7.70833395,43.95833685
-9999.0,120.62500965,11.04166755
31.0,-101.45834145,26.45833545
73.0,-81.87500655,30.62500245
35.0,1.45833345,43.12500345
-9999.0,-82.70833995,28.54166895
41.0,101.87500815,-0.625000049999997
62.0,124.37500995,-32.70833595
75.0,133.54167735,-30.62500245
-9999.0,124.79167665,-8.12500065
65.0,150.62501205,-34.37500275
-9999.0,173.12501385,-34.37500275
-9999.0,-94.79167425,28.95833565
-9999.0,25.20833535,40.20833655
-9999.0,106.45834185,-2.29166685
42.0,102.70834155,2.29166685
56.0,149.79167865,-36.45833625
-9999.0,104.37500835,9.79166744999999
56.0,29.37500235,53.54167095
26.0,-105.20834175,29.37500235
42.0,94.37500755,16.87500135
69.0,140.62501125,-31.45833585
55.0,-8.54166735000001,38.54166975
47.0,-108.95834205,33.12500265
-9999.0,167.70834675,-28.95833565
-9999.0,107.70834195,-7.70833395
76.0,118.54167615,-32.70833595
45.0,102.29167485,1.45833345
-9999.0,28.54166895,36.45833625
-9999.0,-2.29166685000001,58.95833805
72.0,135.20834415,-32.70833595
59.0,151.87501215,-24.37500195
38.0,-2.70833355000002,37.70833635
-9999.0,139.79167785,-16.45833465
66.0,138.95834445,-32.29166925
-9999.0,134.79167745,-6.87500055
44.0,-88.54167375,46.04167035
48.0,150.20834535,-31.04166915
44.0,97.70834115,27.29166885
31.0,-103.95834165,19.37500155
72.0,-84.79167345,30.20833575
58.0,147.70834515,-33.54166935
-9999.0,146.87501175,-5.62500045
35.0,21.45833505,39.37500315
-9999.0,172.70834715,-34.37500275
28.0,-98.54167455,18.12500145
43.0,106.04167515,-2.29166685
73.0,153.12501225,-26.87500215
82.0,-81.87500655,29.37500235
83.0,-81.87500655,27.70833555
57.0,136.04167755,-31.87500255
-9999.0,26.45833545,38.12500305
37.0,-123.54167655,39.79166985
-9999.0,22.29166845,36.45833625
-9999.0,103.12500825,10.20833415
14.0,1.87500014999998,49.79167065
-9999.0,-82.29167325,21.87500175
26.0,-104.79167505,24.37500195
45.0,34.37500275,54.79167105
-9999.0,23.95833525,40.62500325
70.0,122.70834315,-29.79166905
-9999.0,146.04167835,-5.20833375000001
31.0,22.29166845,37.70833635
32.0,33.54166935,50.20833735
35.0,93.54167415,24.37500195
-9999.0,25.62500205,39.79166985
48.0,30.62500245,52.29167085
-9999.0,135.62501085,-14.79166785
-9999.0,146.45834505,-9.37500075
37.0,116.04167595,24.37500195
72.0,140.62501125,-37.29166965
40.0,-119.79167625,33.95833605
37.0,27.70833555,37.29166965
34.0,104.79167505,21.45833505
-9999.0,98.54167455,-0.208333350000004
21.0,1.87500014999998,50.62500405
67.0,149.37501195,-37.29166965
29.0,-99.79167465,19.37500155
26.0,-106.87500855,28.54166895
37.0,14.79166785,38.12500305
-9999.0,18.12500145,61.04167155
40.0,-122.29167645,38.95833645
63.0,123.12500985,-31.87500255
-9999.0,16.04166795,41.45833665
50.0,79.37500635,30.62500245
70.0,133.95834405,-13.95833445
49.0,41.87500335,56.87500455
54.0,149.79167865,-22.70833515
55.0,2.29166684999998,51.04167075
-9999.0,126.04167675,-13.54166775
31.0,-106.87500855,30.20833575
39.0,115.20834255,1.87500014999999
-9999.0,118.95834285,4.79166705
-9999.0,103.95834165,-6.04166715000001
33.0,-101.45834145,30.20833575
39.0,-100.20834135,25.62500205
32.0,-101.04167475,27.29166885
42.0,111.87500895,22.29166845
61.0,145.62501165,-33.54166935
35.0,45.62500365,36.04166955
-9999.0,3.95833364999999,39.37500315
63.0,142.29167805,-34.37500275
14.0,-88.54167375,37.70833635
44.0,38.54166975,55.62500445
22.0,-108.54167535,26.87500215
-9999.0,106.45834185,18.54166815
30.0,1.45833345,49.37500395
-9999.0,102.70834155,-4.37500035000001
38.0,22.29166845,39.79166985
45.0,25.20833535,46.87500375
-9999.0,114.79167585,-29.79166905
-9999.0,150.20834535,-36.45833625
-9999.0,108.12500865,-6.04166715000001
40.0,96.87500775,5.20833374999999
-9999.0,124.79167665,2.70833354999999
29.0,11.45833425,42.70833675
-9999.0,93.12500745,8.95833404999999
21.0,2.29166684999998,50.20833735
31.0,-98.95834125,19.37500155
38.0,-89.37500715,29.79166905
34.0,103.54167495,21.45833505
-9999.0,22.70833515,38.12500305
-9999.0,94.79167425,15.62500125
-9999.0,123.54167655,12.70833435
-9999.0,117.29167605,-35.62500285
40.0,-98.95834125,22.29166845
44.0,-83.12500665,50.62500405
37.0,117.29167605,6.04166714999999
29.0,-99.37500795,18.95833485
42.0,114.79167585,22.70833515
36.0,102.70834155,18.95833485
66.0,119.79167625,-30.62500245
-9999.0,104.37500835,8.95833404999999
55.0,41.45833665,56.04167115
41.0,104.37500835,10.62500085
29.0,-97.29167445,31.87500255
40.0,101.45834145,-0.625000049999997
32.0,-102.70834155,21.87500175
68.0,139.79167785,-33.95833605
-9999.0,-4.79166705,36.45833625
44.0,9.37500075,50.20833735
30.0,11.04166755,49.79167065
32.0,3.95833364999999,43.95833685
25.0,105.20834175,10.62500085
26.0,-107.70834195,27.29166885
72.0,134.79167745,-31.04166915
36.0,22.70833515,51.04167075
63.0,137.70834435,-32.70833595
-9999.0,122.70834315,30.62500245
37.0,120.62500965,23.12500185
44.0,114.37500915,22.70833515
43.0,-103.12500825,36.45833625
-9999.0,168.12501345,-28.95833565
-9999.0,115.20834255,-7.29166725
26.0,-106.04167515,26.45833545
54.0,145.62501165,-36.04166955
23.0,0.625000049999983,43.95833685
76.0,5.62500044999999,51.04167075
-9999.0,-80.20833975,24.79166865
45.0,111.87500895,-1.45833345
-9999.0,119.37500955,5.20833374999999
67.0,120.20834295,-31.04166915
42.0,-68.12500545,-54.37500435
-9999.0,-69.37500555,-53.95833765
77.0,117.70834275,-31.87500255
31.0,-103.12500825,21.87500175
38.0,101.04167475,-1.45833345
35.0,3.95833364999999,36.87500295
-9999.0,13.95833445,38.95833645
31.0,-103.95834165,21.04166835
39.0,80.20833975,9.79166744999999
28.0,-104.37500835,28.12500225
25.0,44.79167025,53.12500425
72.0,141.45834465,-33.12500265
-9999.0,151.45834545,-33.95833605
36.0,-98.54167455,38.54166975
54.0,148.95834525,-33.54166935
73.0,114.79167585,-28.95833565
-9999.0,-87.29167365,43.12500345
52.0,85.62500685,28.12500225
41.0,96.04167435,20.62500165
-9999.0,168.12501345,-16.87500135
42.0,110.20834215,21.87500175
-9999.0,-77.29167285,34.37500275
28.0,105.62500845,10.62500085
43.0,-105.20834175,32.70833595
35.0,113.95834245,1.04166675
-9999.0,143.95834485,-8.12500065
54.0,147.70834515,-32.29166925
38.0,103.95834165,-4.79166705
-9999.0,119.79167625,5.62500045
38.0,119.79167625,-1.45833345
25.0,-105.62500845,24.79166865
45.0,118.12500945,1.04166675
68.0,141.87501135,-34.79166945
-9999.0,110.20834215,18.12500145
35.0,-100.20834135,22.29166845
69.0,136.45834425,-33.95833605
-9999.0,105.20834175,-1.45833345
66.0,121.87500975,-31.45833585
25.0,-107.29167525,25.62500205
24.0,27.70833555,41.04166995
70.0,136.45834425,-13.12500105
-9999.0,122.70834315,-0.208333350000004
22.0,9.79166744999998,51.87500415
48.0,83.12500665,28.54166895
29.0,-101.45834145,25.62500205
-9999.0,103.54167495,3.95833365
23.0,-107.29167525,30.20833575
-9999.0,97.70834115,14.79166785
31.0,105.62500845,-3.95833365
-9999.0,115.20834255,-6.87500055
39.0,3.95833364999999,46.45833705
38.0,-4.37500035000002,42.70833675
40.0,104.79167505,18.12500145
43.0,112.29167565,23.12500185
39.0,-4.79166705,39.79166985
28.0,-106.87500855,25.62500205
61.0,23.54166855,53.12500425
46.0,29.79166905,39.79166985
53.0,-3.54166695000001,41.04166995
48.0,-110.20834215,34.37500275
36.0,-92.29167405,15.62500125
69.0,121.45834305,-30.62500245
34.0,102.70834155,20.62500165
-9999.0,3.12500025,40.20833655
39.0,28.54166895,37.29166965
-9999.0,100.62500805,7.70833395
71.0,136.45834425,-30.20833575
36.0,145.20834495,-5.62500045
67.0,141.87501135,-15.62500125
-9999.0,119.79167625,-34.37500275
63.0,152.70834555,-26.04166875
37.0,-111.04167555,33.54166935
24.0,100.62500805,13.95833445
31.0,-97.29167445,37.29166965
-9999.0,-79.79167305,25.20833535
65.0,123.12500985,-16.87500135
33.0,115.62500925,26.04166875
67.0,122.29167645,-32.70833595
41.0,111.04167555,-1.04166675
37.0,9.37500075,47.29167045
32.0,-103.95834165,20.20833495
25.0,106.04167515,9.79166744999999
37.0,-98.12500785,33.12500265
26.0,-104.79167505,24.79166865
44.0,111.87500895,22.70833515
40.0,-6.04166715000002,39.37500315
33.0,106.87500855,23.54166855
42.0,101.45834145,13.54166775
33.0,6.04166714999999,50.62500405
-9999.0,35.62500285,34.37500275
65.0,123.95834325,-33.12500265
27.0,-109.37500875,31.45833585
50.0,143.54167815,-3.95833365
23.0,104.79167505,10.20833415
-9999.0,24.37500195,40.62500325
57.0,-108.95834205,36.87500295
-9999.0,25.62500205,39.37500315
36.0,98.95834125,2.29166685
74.0,115.62500925,-30.62500245
71.0,137.29167765,-31.45833585
-9999.0,99.79167465,-0.625000049999997
66.0,30.62500245,54.79167105
49.0,-68.12500545,46.45833705
40.0,-5.62500045000002,38.54166975
-9999.0,120.20834295,10.62500085
38.0,114.79167585,1.87500014999999
-9999.0,17.29166805,40.20833655
42.0,151.04167875,-27.29166885
42.0,29.37500235,36.87500295
63.0,-109.37500875,34.79166945
-9999.0,118.95834285,1.04166675
-9999.0,152.29167885,-32.70833595
-9999.0,-81.04167315,30.62500245
50.0,152.70834555,-31.04166915
33.0,-103.12500825,20.62500165
40.0,-110.62500885,31.45833585
-9999.0,9.79166744999998,37.70833635
70.0,123.54167655,-30.62500245
48.0,164.79167985,-20.62500165
40.0,95.62500765,4.79166705
42.0,18.12500145,40.20833655
58.0,-81.04167315,46.04167035
72.0,141.45834465,-32.70833595
67.0,123.12500985,-31.45833585
37.0,102.70834155,-1.87500015000001
-9999.0,105.62500845,-6.45833385
17.0,-109.79167545,23.12500185
38.0,116.04167595,2.29166685
67.0,116.87500935,-29.37500235
-9999.0,104.79167505,-2.29166685
25.0,-106.45834185,23.54166855
58.0,146.87501175,-33.95833605
35.0,17.29166805,40.62500325
54.0,148.54167855,-31.45833585
29.0,-103.95834165,23.12500185
-9999.0,79.79167305,6.04166714999999
67.0,23.95833525,52.70833755
42.0,115.20834255,2.70833354999999
25.0,106.04167515,9.37500075
-9999.0,121.45834305,11.04166755
58.0,143.95834485,-33.95833605
-9999.0,125.62501005,12.29166765
25.0,-108.12500865,27.70833555
43.0,108.12500865,3.95833365
38.0,10.20833415,48.95833725
33.0,108.54167535,35.20833615
-9999.0,14.37500115,40.20833655
31.0,-103.54167495,21.04166835
40.0,-68.54167215,-54.37500435
38.0,149.79167865,-31.04166915
75.0,116.04167595,-31.04166915
-9999.0,105.62500845,-6.87500055
-9999.0,107.29167525,3.95833365
-9999.0,11.04166755,42.29167005
51.0,33.95833605,53.54167095
66.0,143.54167815,-32.29166925
55.0,151.87501215,-24.79166865
24.0,-106.04167515,27.29166885
40.0,117.70834275,5.62500045
26.0,107.29167525,23.54166855
-9999.0,126.45834345,33.95833605
-9999.0,107.29167525,10.20833415
55.0,146.04167835,-36.04166955
27.0,112.70834235,28.95833565
35.0,109.37500875,1.87500014999999
71.0,141.04167795,-35.20833615
65.0,130.20834375,-15.62500125
72.0,-82.29167325,31.87500255
-9999.0,131.87501055,32.29166925
-9999.0,35.62500285,34.79166945
62.0,151.45834545,-28.12500225
37.0,1.45833345,41.45833665
44.0,-111.04167555,32.70833595
34.0,11.04166755,51.04167075
38.0,116.04167595,1.04166675
39.0,113.12500905,22.29166845
36.0,117.29167605,27.70833555
57.0,23.54166855,58.54167135
-9999.0,100.62500805,7.29166725
39.0,112.70834235,21.87500175
-9999.0,93.95834085,8.12500065
39.0,-6.45833385,38.95833645
26.0,-108.54167535,30.62500245
29.0,12.70833435,37.70833635
26.0,37.70833635,54.79167105
66.0,138.54167775,-16.87500135
49.0,-109.79167545,32.29166925
75.0,117.29167605,-33.12500265
54.0,15.62500125,58.54167135
-9999.0,12.29166765,38.54166975
33.0,29.37500235,36.45833625
68.0,143.95834485,-16.45833465
36.0,-84.79167345,14.37500115
-9999.0,5.20833374999998,36.87500295
72.0,115.20834255,-30.20833575
-9999.0,125.20834335,12.70833435
33.0,21.04166835,39.37500315
39.0,116.04167595,2.70833354999999
37.0,106.04167515,21.87500175
-9999.0,-1.45833345,50.20833735
31.0,-158.12501265,63.12500505
45.0,115.20834255,-8.12500065
-9999.0,8.54166734999998,37.29166965
39.0,101.45834145,14.79166785
68.0,117.70834275,-33.95833605
28.0,-101.45834145,21.45833505
-9999.0,133.12501065,-4.37500035000001
-9999.0,121.45834305,-8.95833405
35.0,103.12500825,1.87500014999999
-9999.0,118.12500945,6.04166714999999
60.0,151.87501215,-32.70833595
46.0,92.29167405,25.62500205
37.0,112.70834235,27.29166885
39.0,-101.04167475,20.20833495
-9999.0,-110.20834215,24.79166865
-9999.0,135.20834415,-0.625000049999997
33.0,108.12500865,13.95833445
48.0,144.37501155,-35.62500285
-9999.0,98.95834125,7.29166725
30.0,-81.04167315,39.37500315
24.0,-107.29167525,28.54166895
48.0,91.87500735,25.62500205
77.0,-83.12500665,30.20833575
32.0,0.625000049999983,46.04167035
24.0,13.54166775,37.70833635
60.0,-110.62500885,34.79166945
-9999.0,116.45834265,7.29166725
-9999.0,116.87500935,-35.62500285
75.0,136.87501095,-30.62500245
25.0,100.20834135,16.04166795
-9999.0,103.54167495,10.20833415
36.0,-100.20834135,22.70833515
39.0,112.70834235,23.12500185
-9999.0,106.45834185,9.37500075
19.0,36.45833625,53.12500425
48.0,46.87500375,56.87500455
25.0,-105.62500845,26.45833545
59.0,141.87501135,-32.29166925
29.0,-106.04167515,24.37500195
30.0,-101.45834145,21.04166835
50.0,151.45834545,-31.87500255
60.0,151.04167875,-33.95833605
37.0,21.87500175,40.62500325
33.0,109.79167545,24.37500195
51.0,152.29167885,-26.87500215
69.0,116.04167595,-29.37500235
34.0,-108.54167535,31.04166915
66.0,137.29167765,-32.70833595
74.0,118.12500945,-33.12500265
42.0,116.87500935,2.29166685
46.0,26.04166875,58.95833805
38.0,92.29167405,21.45833505
-9999.0,117.29167605,6.87500055
33.0,-101.87500815,29.37500235
-9999.0,118.54167615,-3.12500025
44.0,18.95833485,47.70833715
41.0,34.37500275,56.87500455
22.0,-109.79167545,29.37500235
-9999.0,108.54167535,0.208333350000004
38.0,110.20834215,1.45833345
67.0,118.12500945,-30.62500245
36.0,-103.12500825,29.37500235
66.0,139.37501115,-33.95833605
53.0,151.45834545,-28.95833565
-9999.0,133.95834405,-5.62500045
27.0,-109.37500875,29.37500235
43.0,140.62501125,-7.70833395
43.0,109.79167545,21.87500175
39.0,-123.12500985,38.95833645
