"variable","percent.contribution","permutation.importance"
"bio12",0.8552,0.2719
"bio14",12.8523,35.4178
"bio15",2.6427,1.6166
"bio2",13.4679,0
"bio4",10.9931,21.8009
"bio8",3.1092,12.4223
"elevation",32.4907,5.4721
"ruggedness",23.1675,21.3023
"sand",0.4213,1.6961
