BIOCLIM_4,x,y
-9999.0,-179.166666667,65.9749999996667
11048.0,-179.166666667,66.3916666663333
10832.0,-178.750000000333,65.9749999996667
10826.0,-178.750000000333,66.3916666663333
10496.0,-178.333333333667,65.558333333
10603.0,-178.333333333667,65.9749999996667
10650.0,-178.333333333667,66.3916666663333
10303.0,-177.916666667,65.558333333
10442.0,-177.916666667,65.9749999996667
10503.0,-177.916666667,66.3916666663333
10137.0,-177.500000000333,65.558333333
10168.0,-177.500000000333,65.9749999996667
10299.0,-177.500000000333,66.3916666663333
-9999.0,-177.083333333667,65.558333333
10076.0,-177.083333333667,65.9749999996667
10230.0,-177.083333333667,66.3916666663333
-9999.0,-176.666666667,65.558333333
9941.0,-176.666666667,65.9749999996667
10037.0,-176.666666667,66.3916666663333
9691.0,-176.250000000333,65.558333333
9869.0,-176.250000000333,65.9749999996667
9938.0,-176.250000000333,66.3916666663333
9956.0,-176.250000000333,66.808333333
-9999.0,-175.833333333667,65.1416666663333
9637.0,-175.833333333667,65.558333333
-9999.0,-175.416666667,64.7249999996667
9353.0,-175.416666667,65.1416666663333
9525.0,-175.416666667,65.558333333
10031.0,-175.416666667,67.2249999996667
-9999.0,-175.000000000333,64.7249999996667
9252.0,-175.000000000333,65.1416666663333
9460.0,-175.000000000333,65.558333333
9042.0,-174.583333333667,64.7249999996667
9204.0,-174.583333333667,65.1416666663333
9382.0,-174.583333333667,65.558333333
8994.0,-174.166666667,64.7249999996667
9101.0,-174.166666667,65.1416666663333
9311.0,-174.166666667,65.558333333
9676.0,-174.166666667,66.3916666663333
-9999.0,-173.750000000333,64.308333333
8899.0,-173.750000000333,64.7249999996667
9121.0,-173.750000000333,65.1416666663333
9269.0,-173.750000000333,65.558333333
-9999.0,-173.750000000333,66.3916666663333
9758.0,-173.750000000333,66.808333333
8669.0,-173.333333333667,64.308333333
8839.0,-173.333333333667,64.7249999996667
8987.0,-173.333333333667,65.1416666663333
9241.0,-173.333333333667,65.558333333
9607.0,-173.333333333667,66.3916666663333
9799.0,-173.333333333667,66.808333333
-9999.0,-173.333333333667,67.6416666663333
8750.0,-172.916666667,64.7249999996667
9053.0,-172.916666667,65.1416666663333
9437.0,-172.916666667,65.9749999996667
9604.0,-172.916666667,66.3916666663333
-9999.0,-172.916666667,67.2249999996667
9034.0,-172.500000000333,65.1416666663333
9612.0,-172.500000000333,66.3916666663333
-9999.0,-172.083333333667,63.4749999996667
-9999.0,-172.083333333667,63.8916666663333
-9999.0,-172.083333333667,64.308333333
-9999.0,-172.083333333667,64.7249999996667
9293.0,-172.083333333667,65.558333333
9400.0,-172.083333333667,65.9749999996667
9848.0,-172.083333333667,66.808333333
-9999.0,-172.083333333667,67.2249999996667
-9999.0,-171.666666667,63.058333333
8063.0,-171.666666667,63.4749999996667
-9999.0,-171.666666667,63.8916666663333
9326.0,-171.666666667,65.558333333
9500.0,-171.666666667,65.9749999996667
9735.0,-171.666666667,66.3916666663333
9872.0,-171.666666667,66.808333333
-9999.0,-171.666666667,67.2249999996667
-9999.0,-171.250000000333,63.058333333
8146.0,-171.250000000333,63.4749999996667
-9999.0,-171.250000000333,63.8916666663333
9370.0,-171.250000000333,65.558333333
9738.0,-171.250000000333,66.3916666663333
-9999.0,-171.250000000333,66.808333333
8199.0,-170.833333333667,63.4749999996667
-9999.0,-170.833333333667,63.8916666663333
9859.0,-170.833333333667,66.3916666663333
-9999.0,-170.416666667,63.058333333
8304.0,-170.416666667,63.4749999996667
-9999.0,-170.416666667,63.8916666663333
-9999.0,-170.416666667,65.558333333
-9999.0,-170.416666667,66.3916666663333
