"variable","percent.contribution","permutation.importance"
"bio14",7.9627,6.7512
"bio15",4.3478,2.5159
"bio2",14.5536,13.386
"bio4",18.0349,15.7137
"bio5",24.8617,6.182
"bio8",5.9423,5.6794
"nitrogen",11.9408,26.2198
"ruggedness",11.3311,19.2868
"sand",1.0251,4.2651
