"variable","percent.contribution","permutation.importance"
"bio14",6.1164,12.1786
"bio15",55.7006,51.8926
"bio2",1.9867,2.0858
"bio8",13.0199,17.5538
"bio9",11.217,0.9745
"elevation",0.7919,5.4266
"ruggedness",0.4875,1.2168
"sand",0.7628,0.3652
"soc",9.9171,8.3062
