"variable","percent.contribution","permutation.importance"
"bio13",4.9364,10.6291
"bio17",5.2128,1.3351
"bio2",8.8146,5.1649
"bio6",11.9578,4.5781
"bio8",0.8512,1.0573
"bio9",2.2488,2.4635
"elevation",13.603,4.8193
"nitrogen",13.7495,14.7485
"ruggedness",28.1756,48.1109
"sand",9.0031,7.0933
"soc",1.4472,0
