"variable","percent.contribution","permutation.importance"
"bio12",68.4348,44.5995
"bio15",2.1319,7.2116
"bio2",4.5539,0.6798
"bio4",9.0855,13.6585
"bio8",6.2103,13.5009
"nitrogen",1.1471,0.4541
"ruggedness",7.8817,17.6954
"sand",0.5547,2.2001
