"variable","percent.contribution","permutation.importance"
"bio13",37.382,16.25
"bio16",37.382,28.9881
"bio2",0,0
"bio5",0,0
"bio8",12.618,16.0516
"elevation",0,0
"nitrogen",0,0
"ruggedness",0,0
"sand",0,0
"soc",12.618,38.7103
