"variable","percent.contribution","permutation.importance"
"bio12",62.8735,15.4305
"bio15",0.6227,0
"bio2",1.9042,9.3618
"bio4",9.5543,39.5755
"bio8",0.7124,2.9252
"nitrogen",7.8221,7.5631
"ruggedness",15.4658,19.5609
"sand",1.0452,5.583
