"variable","percent.contribution","permutation.importance"
"bio15",8.8317,3.1641
"bio2",8.6257,1.3337
"bio5",56.4213,70.9507
"bio9",3.6975,4.207
"elevation",9.8196,8.4028
"ruggedness",10.6279,10.135
"sand",1.805,1.6369
"soc",0.1713,0.1699
