"variable","percent.contribution","permutation.importance"
"bio12",39.153,47.2278
"bio15",0.247,7.5649
"bio17",5.1534,0.0518
"bio2",5.6492,22.0561
"bio4",31.6661,6.3826
"nitrogen",0.049,0
"ruggedness",8.0444,8.4772
"sand",10.0379,8.2396
