"variable","percent.contribution","permutation.importance"
"bio14",8.7513,19.5386
"bio15",8.6739,4.9325
"bio2",29.0421,17.2971
"bio4",3.07,1.4249
"bio8",8.7914,11.1269
"nitrogen",20.956,28.6131
"ruggedness",1.2605,2.6929
"sand",7.2276,9.0953
"soc",12.2273,5.2786
