"variable","percent.contribution","permutation.importance"
"bio2",18.1679,11.7298
"bio8",25.9292,56.2156
"nitrogen",27.4567,4.7792
"ruggedness",14.3815,11.6391
"sand",9.1,11.4814
"soc",4.9647,4.1549
