"settings","features","rm","train.AUC","avg.test.AUC","var.test.AUC","avg.diff.AUC","var.diff.AUC","avg.test.orMTP","var.test.orMTP","avg.test.or10pct","var.test.or10pct","AICc","delta.AICc","w.AIC","parameters"
"LQHPT_2","LQHPT",2,0.9042,0.810022999134569,0.0132730967311574,0.0845841043719552,0.0103116396693385,0.00806451612903226,0.000260145681581686,0.271505376344086,0.0257736925270744,7280.94485860359,0,0.999999999978596,62
