"variable","percent.contribution","permutation.importance"
"bio12",8.0871,16.1197
"bio14",0.5502,3.4525
"bio2",2.3262,3.8595
"bio8",70.148,52.8008
"bio9",2.0975,6.4164
"elevation",0.6919,3.5207
"nitrogen",3.6865,2.1177
"ruggedness",0.5605,0.3065
"sand",11.2774,6.5995
"soc",0.5747,4.8067
