"variable","percent.contribution","permutation.importance"
"bio16",29.115,58.4493
"bio17",6.0667,9.0703
"bio2",14.5989,1.8614
"bio4",0,0
"elevation",49.4427,27.6162
"nitrogen",0,0
"ruggedness",0.7768,3.0029
"sand",0,0
