"variable","percent.contribution","permutation.importance"
"bio15",0,0
"bio17",0,0
"bio2",0,0
"bio4",0,0
"bio5",49.6861,48.443
"nitrogen",4.9306,13.3958
"ruggedness",22.1169,13.2087
"sand",23.2664,24.9525
