"settings","features","rm","train.AUC","avg.test.AUC","var.test.AUC","avg.diff.AUC","var.diff.AUC","avg.test.orMTP","var.test.orMTP","avg.test.or10pct","var.test.or10pct","AICc","delta.AICc","w.AIC","parameters"
"LQHP_3","LQHP",3,0.763,0.721404685660915,0.0135890725228503,0.0589620023072124,0.0201927975832035,0.125,0.00694444444444444,0.160714285714286,0.00014172335600907,510.388980807085,0,0.304014791929809,3
