"variable","percent.contribution","permutation.importance"
"bio13",19.0119,21.8656
"bio15",28.2777,32.7666
"bio2",0,0
"bio4",0,0
"bio8",0,0
"bio9",0,0
"elevation",20.9768,29.5379
"nitrogen",0,0
"ruggedness",31.4255,15.4305
"sand",0.3082,0.3994
