"variable","percent.contribution","permutation.importance"
"bio12",7.7524,26.9447
"bio15",0,0
"bio2",11.0545,10.2207
"bio4",0.2229,2.3177
"elevation",73.2554,42.7854
"ruggedness",4.9236,6.3188
"sand",1.6379,7.7857
"soc",1.1534,3.6271
