"variable","percent.contribution","permutation.importance"
"bio13",0.0411,0.093
"bio14",45.4371,35.1347
"bio2",2.4691,3.1558
"bio5",0,0
"bio6",25.7552,48.8712
"bio8",0.0518,0.4858
"bio9",12.6436,0.7777
"nitrogen",0.8195,3.0756
"ruggedness",8.6345,4.8606
"sand",4.148,3.5455
